"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","320","6","0","0","3","5","0","2","0","10","0","0",2017,47,2017-11-18,2017-11-24
"2","Gampaha","234","1","0","0","0","12","0","1","0","10","0","0",2017,47,2017-11-18,2017-11-24
"3","Kalutara","159","1","0","0","1","23","1","1","0","6","0","0",2017,47,2017-11-18,2017-11-24
"4","Kandy","201","0","0","0","0","2","0","1","0","8","2","1",2017,47,2017-11-18,2017-11-24
"5","Matale","58","0","0","0","0","0","0","0","0","0","0","0",2017,47,2017-11-18,2017-11-24
"6","NuwaraEliya","8","0","0","1","0","1","0","0","0","2","0","0",2017,47,2017-11-18,2017-11-24
"7","Galle","109","1","0","1","0","28","0","0","0","4","2","0",2017,47,2017-11-18,2017-11-24
"8","Hambanthota","43","0","0","0","0","2","3","0","0","4","0","26",2017,47,2017-11-18,2017-11-24
"9","Matara","47","1","0","0","1","10","2","2","0","2","0","8",2017,47,2017-11-18,2017-11-24
"10","Jaffna","108","7","1","2","0","0","6","0","0","8","2","0",2017,47,2017-11-18,2017-11-24
"11","Kilinochchi","15","1","0","0","0","0","0","0","0","0","0","0",2017,47,2017-11-18,2017-11-24
"12","Mannar","2","2","0","0","0","0","0","0","0","0","0","0",2017,47,2017-11-18,2017-11-24
"13","Vavuniya","19","0","0","3","0","0","0","0","0","1","0","0",2017,47,2017-11-18,2017-11-24
"14","Mullaitivu","5","2","0","0","0","1","0","0","0","0","0","0",2017,47,2017-11-18,2017-11-24
"15","Batticaloa","81","5","1","1","1","1","0","0","0","0","0","0",2017,47,2017-11-18,2017-11-24
"16","Ampara","5","1","0","0","0","0","0","0","0","4","0","0",2017,47,2017-11-18,2017-11-24
"17","Trincomalee","29","1","0","0","0","1","0","0","0","2","0","0",2017,47,2017-11-18,2017-11-24
"18","Kurunagala","185","5","0","1","0","4","0","0","0","2","3","10",2017,47,2017-11-18,2017-11-24
"19","Puttalam","232","3","0","0","0","0","0","0","0","2","0","0",2017,47,2017-11-18,2017-11-24
"20","Anuradhapura","53","2","1","0","0","5","0","0","0","8","0","10",2017,47,2017-11-18,2017-11-24
"21","Polonnaruwa","20","3","0","0","0","8","0","0","0","1","1","7",2017,47,2017-11-18,2017-11-24
"22","Badulla","39","0","0","0","0","5","1","1","0","2","4","0",2017,47,2017-11-18,2017-11-24
"23","Monaragala","71","4","0","0","6","3","0","0","0","2","2","1",2017,47,2017-11-18,2017-11-24
"24","Ratnapura","64","6","2","0","0","16","1","0","0","4","1","0",2017,47,2017-11-18,2017-11-24
"25","Kegalle","68","2","0","0","5","29","0","0","0","5","2","0",2017,47,2017-11-18,2017-11-24
"26","Kalmune","53","2","0","0","0","0","0","0","0","6","0","0",2017,47,2017-11-18,2017-11-24
