"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","64","5","1","5","2","45","0","3","1",2009,47,2009-11-14,2009-11-20
"2","Gampaha","90","3","1","1","0","16","0","5","1",2009,47,2009-11-14,2009-11-20
"3","Kalutara","12","6","0","2","0","31","0","0","0",2009,47,2009-11-14,2009-11-20
"4","Kandy","26","9","0","0","2","10","2","3","0",2009,47,2009-11-14,2009-11-20
"5","Matale","16","4","0","1","0","2","0","1","0",2009,47,2009-11-14,2009-11-20
"6","NuwaraEliya","3","3","0","4","2","1","1","6","0",2009,47,2009-11-14,2009-11-20
"7","Galle","4","3","0","0","0","5","0","2","0",2009,47,2009-11-14,2009-11-20
"8","Hambanthota","6","1","0","0","0","0","0","0","0",2009,47,2009-11-14,2009-11-20
"9","Matara","4","1","0","0","6","18","4","2","0",2009,47,2009-11-14,2009-11-20
"10","Jaffna","7","1","0","6","0","0","0","2","0",2009,47,2009-11-14,2009-11-20
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2009,47,2009-11-14,2009-11-20
"12","Mannar","0","1","0","2","0","0","0","0","0",2009,47,2009-11-14,2009-11-20
"13","Vavuniya","56","2","0","9","0","0","0","1","0",2009,47,2009-11-14,2009-11-20
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2009,47,2009-11-14,2009-11-20
"15","Batticaloa","2","7","0","1","0","0","0","1","0",2009,47,2009-11-14,2009-11-20
"16","Ampara","4","2","0","0","0","0","0","1","0",2009,47,2009-11-14,2009-11-20
"17","Trincomalee","2","0","0","1","0","0","0","1","0",2009,47,2009-11-14,2009-11-20
"18","Kurunagala","20","5","1","0","0","7","6","3","0",2009,47,2009-11-14,2009-11-20
"19","Puttalam","10","2","0","1","0","1","0","0","0",2009,47,2009-11-14,2009-11-20
"20","Anuradhapura","2","2","1","0","0","0","0","0","0",2009,47,2009-11-14,2009-11-20
"21","Polonnaruwa","0","7","0","0","0","0","0","1","0",2009,47,2009-11-14,2009-11-20
"22","Badulla","7","12","0","1","0","2","0","2","0",2009,47,2009-11-14,2009-11-20
"23","Monaragala","2","1","0","0","0","0","2","1","0",2009,47,2009-11-14,2009-11-20
"24","Ratnapura","16","1","0","1","0","12","0","15","0",2009,47,2009-11-14,2009-11-20
"25","Kegalle","22","6","0","1","0","12","1","4","0",2009,47,2009-11-14,2009-11-20
"26","Kalmune","8","0","0","0","3","0","0","1","0",2009,47,2009-11-14,2009-11-20
