"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","51","9","0","8","2","128","0","3","0",2009,38,2009-09-12,2009-09-18
"2","Gampaha","36","3","1","3","0","15","0","17","0",2009,38,2009-09-12,2009-09-18
"3","Kalutara","11","3","0","0","0","56","0","2","0",2009,38,2009-09-12,2009-09-18
"4","Kandy","66","8","0","0","0","4","4","4","0",2009,38,2009-09-12,2009-09-18
"5","Matale","16","3","0","0","0","0","0","2","0",2009,38,2009-09-12,2009-09-18
"6","NuwaraEliya","4","3","0","3","0","2","0","2","0",2009,38,2009-09-12,2009-09-18
"7","Galle","7","7","0","0","0","17","2","0","0",2009,38,2009-09-12,2009-09-18
"8","Hambanthota","13","5","0","0","1","1","7","1","0",2009,38,2009-09-12,2009-09-18
"9","Matara","20","4","0","1","0","12","5","1","1",2009,38,2009-09-12,2009-09-18
"10","Jaffna","0","0","0","0","0","0","0","0","0",2009,38,2009-09-12,2009-09-18
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2009,38,2009-09-12,2009-09-18
"12","Mannar","0","4","0","2","0","0","0","0","0",2009,38,2009-09-12,2009-09-18
"13","Vavuniya","11","4","0","3","0","1","0","1","0",2009,38,2009-09-12,2009-09-18
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2009,38,2009-09-12,2009-09-18
"15","Batticaloa","6","2","0","0","0","0","0","0","0",2009,38,2009-09-12,2009-09-18
"16","Ampara","0","5","0","0","0","0","0","0","0",2009,38,2009-09-12,2009-09-18
"17","Trincomalee","0","11","0","0","0","0","0","2","0",2009,38,2009-09-12,2009-09-18
"18","Kurunagala","17","7","0","1","0","0","2","2","0",2009,38,2009-09-12,2009-09-18
"19","Puttalam","9","1","0","0","0","0","00","2","0",2009,38,2009-09-12,2009-09-18
"20","Anuradhapura","3","3","0","0","0","0","0","1","0",2009,38,2009-09-12,2009-09-18
"21","Polonnaruwa","3","10","0","0","3","0","0","1","0",2009,38,2009-09-12,2009-09-18
"22","Badulla","7","20","0","1","0","1","3","2","0",2009,38,2009-09-12,2009-09-18
"23","Monaragala","1","0","0","0","0","0","0","0","0",2009,38,2009-09-12,2009-09-18
"24","Ratnapura","19","3","0","1","3","6","0","2","0",2009,38,2009-09-12,2009-09-18
"25","Kegalle","18","11","0","0","0","13","1","5","0",2009,38,2009-09-12,2009-09-18
"26","Kalmune","2","1","0","0","0","1","0","0","0",2009,38,2009-09-12,2009-09-18
