"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","50","4","0","1","2","9","0","3","0",2010,36,2010-09-04,2010-09-10
"2","Gampaha","29","2","1","2","0","14","0","3","0",2010,36,2010-09-04,2010-09-10
"3","Kalutara","16","1","0","0","0","4","0","1","0",2010,36,2010-09-04,2010-09-10
"4","Kandy","15","2","0","0","0","3","1","2","0",2010,36,2010-09-04,2010-09-10
"5","Matale","8","1","0","0","1","0","0","3","0",2010,36,2010-09-04,2010-09-10
"6","NuwaraEliya","0","6","0","0","0","0","0","0","0",2010,36,2010-09-04,2010-09-10
"7","Galle","13","6","0","0","2","1","0","0","0",2010,36,2010-09-04,2010-09-10
"8","Hambanthota","13","0","0","0","0","0","2","1","0",2010,36,2010-09-04,2010-09-10
"9","Matara","13","2","0","0","0","8","4","0","0",2010,36,2010-09-04,2010-09-10
"10","Jaffna","8","1","0","2","0","0","0","1","0",2010,36,2010-09-04,2010-09-10
"11","Kilinochchi","7","0","0","1","0","2","0","1","0",2010,36,2010-09-04,2010-09-10
"12","Mannar","12","1","0","1","0","0","0","0","0",2010,36,2010-09-04,2010-09-10
"13","Vavuniya","1","2","0","0","0","0","0","0","0",2010,36,2010-09-04,2010-09-10
"14","Mullaitivu","2","0","0","1","0","0","0","0","0",2010,36,2010-09-04,2010-09-10
"15","Batticaloa","2","0","0","2","0","0","0","0","0",2010,36,2010-09-04,2010-09-10
"16","Ampara","3","2","0","1","0","0","0","0","0",2010,36,2010-09-04,2010-09-10
"17","Trincomalee","5","0","0","0","0","0","0","0","0",2010,36,2010-09-04,2010-09-10
"18","Kurunagala","21","5","0","1","0","1","0","0","0",2010,36,2010-09-04,2010-09-10
"19","Puttalam","5","1","0","0","0","1","1","0","0",2010,36,2010-09-04,2010-09-10
"20","Anuradhapura","15","5","2","1","0","2","3","0","0",2010,36,2010-09-04,2010-09-10
"21","Polonnaruwa","10","3","0","0","0","0","0","2","0",2010,36,2010-09-04,2010-09-10
"22","Badulla","18","1","0","0","8","0","0","2","0",2010,36,2010-09-04,2010-09-10
"23","Monaragala","10","1","0","0","2","1","1","1","0",2010,36,2010-09-04,2010-09-10
"24","Ratnapura","21","7","0","2","0","0","0","2","0",2010,36,2010-09-04,2010-09-10
"25","Kegalle","10","2","1","1","0","8","2","4","0",2010,36,2010-09-04,2010-09-10
"26","Kalmune","0","6","0","0","0","1","0","0","0",2010,36,2010-09-04,2010-09-10
