"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","260","3","1","0","0","3","0","0","0","8","1","0",2015,49,2015-11-28,2015-12-04
"2","Gampaha","70","1","1","2","0","7","0","1","0","6","1","0",2015,49,2015-11-28,2015-12-04
"3","Kalutara","27","1","0","0","0","5","0","0","0","2","0","0",2015,49,2015-11-28,2015-12-04
"4","Kandy","44","12","0","0","2","4","0","7","0","4","1","0",2015,49,2015-11-28,2015-12-04
"5","Matale","3","2","0","0","0","0","0","0","0","0","0","1",2015,49,2015-11-28,2015-12-04
"6","NuwaraEliya","4","3","0","1","0","4","0","1","0","0","0","0",2015,49,2015-11-28,2015-12-04
"7","Galle","22","2","0","0","0","4","1","0","0","5","0","1",2015,49,2015-11-28,2015-12-04
"8","Hambanthota","9","0","0","0","0","3","0","0","0","5","0","2",2015,49,2015-11-28,2015-12-04
"9","Matara","16","3","1","0","2","5","1","0","0","6","0","0",2015,49,2015-11-28,2015-12-04
"10","Jaffna","105","24","0","2","2","2","42","0","0","1","0","0",2015,49,2015-11-28,2015-12-04
"11","Kilinochchi","2","2","0","0","0","0","0","0","0","0","0","0",2015,49,2015-11-28,2015-12-04
"12","Mannar","2","2","0","0","0","0","2","0","0","0","0","0",2015,49,2015-11-28,2015-12-04
"13","Vavuniya","7","0","0","0","0","0","0","0","0","0","0","0",2015,49,2015-11-28,2015-12-04
"14","Mullaitivu","1","4","0","1","0","3","0","0","0","0","0","0",2015,49,2015-11-28,2015-12-04
"15","Batticaloa","19","6","0","0","0","5","0","0","0","0","0","0",2015,49,2015-11-28,2015-12-04
"16","Ampara","0","0","0","0","0","0","0","0","0","0","0","0",2015,49,2015-11-28,2015-12-04
"17","Trincomalee","5","1","0","0","0","0","0","0","0","0","0","0",2015,49,2015-11-28,2015-12-04
"18","Kurunagala","13","5","0","1","0","19","0","2","2","4","0","4",2015,49,2015-11-28,2015-12-04
"19","Puttalam","5","17","0","0","0","1","0","0","0","1","1","0",2015,49,2015-11-28,2015-12-04
"20","Anuradhapura","4","1","0","1","0","24","0","0","0","1","0","3",2015,49,2015-11-28,2015-12-04
"21","Polonnaruwa","10","3","0","0","0","31","0","0","0","2","0","2",2015,49,2015-11-28,2015-12-04
"22","Badulla","8","3","2","0","0","4","3","3","0","1","2","0",2015,49,2015-11-28,2015-12-04
"23","Monaragala","8","1","0","0","0","13","1","5","0","2","0","1",2015,49,2015-11-28,2015-12-04
"24","Ratnapura","17","5","0","0","1","6","1","5","0","5","0","0",2015,49,2015-11-28,2015-12-04
"25","Kegalle","28","11","0","3","0","10","1","2","0","7","1","0",2015,49,2015-11-28,2015-12-04
"26","Kalmune","5","4","1","1","0","0","0","0","0","0","1","0",2015,49,2015-11-28,2015-12-04
