"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","143","1","0","0","0","6","0","1","0","15","1","0",2019,19,2019-05-04,2019-05-10
"2","Gampaha","99","1","0","0","0","0","0","0","0","7","1","0",2019,19,2019-05-04,2019-05-10
"3","Kalutara","73","3","0","0","2","9","0","0","0","28","3","0",2019,19,2019-05-04,2019-05-10
"4","Kandy","70","6","0","0","1","2","6","0","0","16","0","2",2019,19,2019-05-04,2019-05-10
"5","Matale","6","0","0","0","1","1","0","0","0","0","0","6",2019,19,2019-05-04,2019-05-10
"6","NuwaraEliya","1","6","0","2","0","2","0","0","0","4","4","0",2019,19,2019-05-04,2019-05-10
"7","Galle","91","0","0","1","3","13","2","0","0","1","0","0",2019,19,2019-05-04,2019-05-10
"8","Hambanthota","26","0","1","0","0","4","6","0","1","13","2","46",2019,19,2019-05-04,2019-05-10
"9","Matara","21","1","0","0","0","10","0","0","0","8","0","15",2019,19,2019-05-04,2019-05-10
"10","Jaffna","32","5","0","1","3","0","1","0","0","8","0","0",2019,19,2019-05-04,2019-05-10
"11","Kilinochchi","3","0","0","0","0","0","1","0","0","0","0","0",2019,19,2019-05-04,2019-05-10
"12","Mannar","1","0","0","0","0","0","1","0","0","0","0","0",2019,19,2019-05-04,2019-05-10
"13","Vavuniya","0","0","0","0","0","0","0","0","0","4","0","0",2019,19,2019-05-04,2019-05-10
"14","Mullaitivu","1","0","0","0","1","0","0","0","0","0","0","0",2019,19,2019-05-04,2019-05-10
"15","Batticaloa","20","1","0","0","1","4","0","0","0","11","2","0",2019,19,2019-05-04,2019-05-10
"16","Ampara","1","0","0","0","0","2","0","2","0","12","0","0",2019,19,2019-05-04,2019-05-10
"17","Trincomalee","5","1","0","0","0","0","0","0","0","5","0","0",2019,19,2019-05-04,2019-05-10
"18","Kurunagala","24","3","0","0","6","2","0","0","0","19","3","16",2019,19,2019-05-04,2019-05-10
"19","Puttalam","7","0","0","0","0","1","0","0","0","1","3","0",2019,19,2019-05-04,2019-05-10
"20","Anuradhapura","5","2","0","0","1","2","1","0","0","6","3","17",2019,19,2019-05-04,2019-05-10
"21","Polonnaruwa","6","0","0","0","0","2","0","1","0","10","0","21",2019,19,2019-05-04,2019-05-10
"22","Badulla","8","3","1","1","1","2","1","2","0","29","7","0",2019,19,2019-05-04,2019-05-10
"23","Monaragala","4","2","0","0","4","6","1","1","0","9","7","0",2019,19,2019-05-04,2019-05-10
"24","Ratnapura","43","1","0","0","0","23","0","0","0","15","5","3",2019,19,2019-05-04,2019-05-10
"25","Kegalle","30","4","0","0","0","6","1","7","0","9","3","1",2019,19,2019-05-04,2019-05-10
"26","Kalmune","8","0","0","0","4","0","0","0","0","7","2","0",2019,19,2019-05-04,2019-05-10
