"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","184","4","0","5","1","6","0","0","0","2","4","0",2014,33,2014-08-09,2014-08-15
"2","Gampaha","67","2","0","1","2","2","1","6","0","4","0","0",2014,33,2014-08-09,2014-08-15
"3","Kalutara","38","3","0","1","2","3","1","1","0","2","2","0",2014,33,2014-08-09,2014-08-15
"4","Kandy","50","4","0","1","1","3","3","4","0","2","1","0",2014,33,2014-08-09,2014-08-15
"5","Matale","7","2","0","1","0","0","0","0","0","0","3","0",2014,33,2014-08-09,2014-08-15
"6","NuwaraEliya","11","1","0","0","0","0","1","2","0","6","0","0",2014,33,2014-08-09,2014-08-15
"7","Galle","0","0","0","0","0","0","0","0","0","0","0","0",2014,33,2014-08-09,2014-08-15
"8","Hambanthota","14","0","0","0","0","1","3","0","0","1","1","9",2014,33,2014-08-09,2014-08-15
"9","Matara","17","2","0","0","0","0","2","2","0","2","1","0",2014,33,2014-08-09,2014-08-15
"10","Jaffna","28","8","0","3","0","0","2","0","0","1","3","0",2014,33,2014-08-09,2014-08-15
"11","Kilinochchi","0","0","0","0","0","1","0","0","0","0","0","0",2014,33,2014-08-09,2014-08-15
"12","Mannar","0","0","0","1","0","0","0","0","0","0","0","0",2014,33,2014-08-09,2014-08-15
"13","Vavuniya","1","1","0","0","1","0","0","0","0","1","0","0",2014,33,2014-08-09,2014-08-15
"14","Mullaitivu","1","1","0","0","4","0","2","0","0","0","0","0",2014,33,2014-08-09,2014-08-15
"15","Batticaloa","5","7","0","0","5","0","0","0","0","1","0","0",2014,33,2014-08-09,2014-08-15
"16","Ampara","4","3","0","1","0","0","0","0","0","0","0","0",2014,33,2014-08-09,2014-08-15
"17","Trincomalee","2","2","0","1","0","1","0","0","0","4","0","0",2014,33,2014-08-09,2014-08-15
"18","Kurunagala","70","3","2","0","0","0","0","0","0","8","2","2",2014,33,2014-08-09,2014-08-15
"19","Puttalam","5","0","1","0","1","0","0","0","0","4","0","0",2014,33,2014-08-09,2014-08-15
"20","Anuradhapura","2","0","0","0","0","0","0","0","0","5","0","0",2014,33,2014-08-09,2014-08-15
"21","Polonnaruwa","6","1","0","0","0","1","0","0","0","1","0","0",2014,33,2014-08-09,2014-08-15
"22","Badulla","22","4","0","0","0","1","1","2","0","6","4","0",2014,33,2014-08-09,2014-08-15
"23","Monaragala","7","2","0","0","0","0","0","3","0","1","1","3",2014,33,2014-08-09,2014-08-15
"24","Ratnapura","59","4","0","1","0","5","0","3","0","2","1","0",2014,33,2014-08-09,2014-08-15
"25","Kegalle","50","2","0","0","0","1","4","21","0","1","2","0",2014,33,2014-08-09,2014-08-15
"26","Kalmune","0","2","0","0","0","0","0","0","0","1","0","0",2014,33,2014-08-09,2014-08-15
