"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","482","0","0","0","1","2","0","0","0","1","0","0",2017,4,2017-01-21,2017-01-27
"2","Gampaha","42","0","0","0","0","0","0","0","0","1","0","0",2017,4,2017-01-21,2017-01-27
"3","Kalutara","63","1","0","0","0","3","1","0","0","7","2","0",2017,4,2017-01-21,2017-01-27
"4","Kandy","49","1","0","0","0","0","2","3","0","8","2","0",2017,4,2017-01-21,2017-01-27
"5","Matale","35","0","0","0","0","1","0","0","0","0","1","0",2017,4,2017-01-21,2017-01-27
"6","NuwaraEliya","9","0","0","0","0","0","4","1","0","1","1","0",2017,4,2017-01-21,2017-01-27
"7","Galle","101","2","0","1","0","3","3","0","0","10","2","0",2017,4,2017-01-21,2017-01-27
"8","Hambanthota","28","1","0","0","0","0","2","0","0","5","0","7",2017,4,2017-01-21,2017-01-27
"9","Matara","121","2","0","0","0","2","0","0","0","2","0","0",2017,4,2017-01-21,2017-01-27
"10","Jaffna","75","3","0","2","4","1","25","1","0","6","4","0",2017,4,2017-01-21,2017-01-27
"11","Kilinochchi","8","1","0","0","0","1","2","0","0","0","0","0",2017,4,2017-01-21,2017-01-27
"12","Mannar","21","0","0","0","0","0","0","0","0","0","0","0",2017,4,2017-01-21,2017-01-27
"13","Vavuniya","12","0","0","0","0","1","0","1","0","1","0","0",2017,4,2017-01-21,2017-01-27
"14","Mullaitivu","13","1","0","1","0","4","0","0","0","1","0","0",2017,4,2017-01-21,2017-01-27
"15","Batticaloa","52","4","1","0","0","0","0","2","0","2","2","0",2017,4,2017-01-21,2017-01-27
"16","Ampara","18","0","0","0","0","0","0","0","0","11","0","0",2017,4,2017-01-21,2017-01-27
"17","Trincomalee","144","0","0","0","0","0","1","2","0","8","0","0",2017,4,2017-01-21,2017-01-27
"18","Kurunagala","75","2","0","0","0","2","2","0","0","9","0","3",2017,4,2017-01-21,2017-01-27
"19","Puttalam","12","4","1","0","0","1","0","0","0","3","2","0",2017,4,2017-01-21,2017-01-27
"20","Anuradhapura","13","0","0","0","0","2","1","0","0","5","1","7",2017,4,2017-01-21,2017-01-27
"21","Polonnaruwa","8","0","0","0","0","1","0","1","0","4","1","4",2017,4,2017-01-21,2017-01-27
"22","Badulla","26","0","0","1","0","5","0","0","0","8","4","0",2017,4,2017-01-21,2017-01-27
"23","Monaragala","14","3","0","0","0","5","4","0","0","1","4","1",2017,4,2017-01-21,2017-01-27
"24","Ratnapura","45","0","2","0","0","3","0","1","0","2","1","0",2017,4,2017-01-21,2017-01-27
"25","Kegalle","40","0","0","0","0","0","3","0","0","1","1","1",2017,4,2017-01-21,2017-01-27
"26","Kalmune","14","0","0","0","0","0","0","0","0","0","0","0",2017,4,2017-01-21,2017-01-27
