"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","334","19","0","2","3","8","0","2","0",2010,27,2010-07-03,2010-07-09
"2","Gampaha","100","6","0","0","0","4","1","1","0",2010,27,2010-07-03,2010-07-09
"3","Kalutara","58","12","0","1","8","5","0","0","0",2010,27,2010-07-03,2010-07-09
"4","Kandy","46","3","0","0","0","1","2","1","0",2010,27,2010-07-03,2010-07-09
"5","Matale","13","4","0","1","0","1","0","1","0",2010,27,2010-07-03,2010-07-09
"6","NuwaraEliya","11","11","0","0","1","1","2","0","0",2010,27,2010-07-03,2010-07-09
"7","Galle","30","4","0","1","0","2","0","0","0",2010,27,2010-07-03,2010-07-09
"8","Hambanthota","15","2","0","0","1","2","1","0","0",2010,27,2010-07-03,2010-07-09
"9","Matara","17","13","0","1","0","3","2","1","0",2010,27,2010-07-03,2010-07-09
"10","Jaffna","29","16","0","2","1","0","2","1","0",2010,27,2010-07-03,2010-07-09
"11","Kilinochchi","0","0","0","0","1","0","0","0","0",2010,27,2010-07-03,2010-07-09
"12","Mannar","19","1","0","0","0","0","0","2","0",2010,27,2010-07-03,2010-07-09
"13","Vavuniya","7","3","0","3","0","0","0","0","0",2010,27,2010-07-03,2010-07-09
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2010,27,2010-07-03,2010-07-09
"15","Batticaloa","8","5","1","0","0","0","0","1","0",2010,27,2010-07-03,2010-07-09
"16","Ampara","3","0","0","0","0","0","0","1","0",2010,27,2010-07-03,2010-07-09
"17","Trincomalee","11","3","0","0","0","0","0","0","0",2010,27,2010-07-03,2010-07-09
"18","Kurunagala","43","9","0","2","0","5","0","1","0",2010,27,2010-07-03,2010-07-09
"19","Puttalam","7","8","1","0","0","0","0","1","0",2010,27,2010-07-03,2010-07-09
"20","Anuradhapura","11","2","0","0","4","0","0","2","0",2010,27,2010-07-03,2010-07-09
"21","Polonnaruwa","2","2","0","0","0","0","0","0","0",2010,27,2010-07-03,2010-07-09
"22","Badulla","37","5","0","0","0","1","2","3","0",2010,27,2010-07-03,2010-07-09
"23","Monaragala","53","2","0","1","0","0","3","1","0",2010,27,2010-07-03,2010-07-09
"24","Ratnapura","64","7","0","0","0","3","0","0","0",2010,27,2010-07-03,2010-07-09
"25","Kegalle","12","0","0","0","0","4","0","4","0",2010,27,2010-07-03,2010-07-09
"26","Kalmune","0","1","0","0","0","0","0","1","0",2010,27,2010-07-03,2010-07-09
