"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","193","1","0","0","0","1","0","0","0","2","0","0",2014,2,2014-01-04,2014-01-10
"2","Gampaha","68","1","0","0","0","2","1","0","0","2","1","0",2014,2,2014-01-04,2014-01-10
"3","Kalutara","55","2","0","2","2","8","0","1","0","1","1","0",2014,2,2014-01-04,2014-01-10
"4","Kandy","19","2","0","0","0","0","1","1","0","4","2","0",2014,2,2014-01-04,2014-01-10
"5","Matale","3","0","0","0","0","1","0","3","0","1","0","0",2014,2,2014-01-04,2014-01-10
"6","NuwaraEliya","9","2","0","1","0","0","1","2","0","1","0","0",2014,2,2014-01-04,2014-01-10
"7","Galle","25","1","1","0","0","3","1","0","0","6","4","0",2014,2,2014-01-04,2014-01-10
"8","Hambanthota","10","4","1","1","0","3","2","3","0","5","1","3",2014,2,2014-01-04,2014-01-10
"9","Matara","12","0","0","3","0","1","4","1","0","4","4","1",2014,2,2014-01-04,2014-01-10
"10","Jaffna","23","10","0","6","0","1","26","0","0","0","1","0",2014,2,2014-01-04,2014-01-10
"11","Kilinochchi","2","0","0","2","0","0","1","0","0","0","0","1",2014,2,2014-01-04,2014-01-10
"12","Mannar","1","0","2","2","0","2","1","0","0","0","0","1",2014,2,2014-01-04,2014-01-10
"13","Vavuniya","1","2","0","0","0","0","0","0","0","0","0","0",2014,2,2014-01-04,2014-01-10
"14","Mullaitivu","3","3","0","2","0","0","0","0","0","1","1","1",2014,2,2014-01-04,2014-01-10
"15","Batticaloa","6","4","0","0","0","0","0","0","0","1","0","0",2014,2,2014-01-04,2014-01-10
"16","Ampara","0","1","0","0","0","0","0","0","0","0","0","0",2014,2,2014-01-04,2014-01-10
"17","Trincomalee","11","0","1","0","0","0","0","0","0","1","0","0",2014,2,2014-01-04,2014-01-10
"18","Kurunagala","27","1","0","0","0","1","3","1","0","3","1","3",2014,2,2014-01-04,2014-01-10
"19","Puttalam","9","2","0","0","3","1","0","0","0","2","0","0",2014,2,2014-01-04,2014-01-10
"20","Anuradhapura","7","3","0","0","0","3","2","0","0","3","0","7",2014,2,2014-01-04,2014-01-10
"21","Polonnaruwa","5","2","0","0","0","3","0","0","0","4","0","0",2014,2,2014-01-04,2014-01-10
"22","Badulla","9","0","1","0","0","0","0","0","0","2","0","0",2014,2,2014-01-04,2014-01-10
"23","Monaragala","3","0","0","0","0","0","0","0","0","1","0","0",2014,2,2014-01-04,2014-01-10
"24","Ratnapura","8","0","0","1","2","4","0","11","0","7","0","0",2014,2,2014-01-04,2014-01-10
"25","Kegalle","21","1","2","2","0","6","2","3","0","8","1","0",2014,2,2014-01-04,2014-01-10
"26","Kalmune","0","6","0","0","0","0","0","0","0","1","0","0",2014,2,2014-01-04,2014-01-10
