"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","92","3","0","10","1","8","0","0","0",2011,39,2011-09-24,2011-09-30
"2","Gampaha","40","2","0","3","0","3","0","9","0",2011,39,2011-09-24,2011-09-30
"3","Kalutara","9","7","0","1","0","10","0","0","0",2011,39,2011-09-24,2011-09-30
"4","Kandy","54","5","0","0","0","2","2","0","0",2011,39,2011-09-24,2011-09-30
"5","Matale","5","5","0","1","0","1","0","1","0",2011,39,2011-09-24,2011-09-30
"6","NuwaraEliya","4","7","0","2","0","1","0","3","0",2011,39,2011-09-24,2011-09-30
"7","Galle","7","4","0","0","0","6","0","0","0",2011,39,2011-09-24,2011-09-30
"8","Hambanthota","2","0","0","1","0","3","1","0","0",2011,39,2011-09-24,2011-09-30
"9","Matara","13","4","0","0","1","20","3","0","0",2011,39,2011-09-24,2011-09-30
"10","Jaffna","3","14","0","4","8","0","0","0","0",2011,39,2011-09-24,2011-09-30
"11","Kilinochchi","1","2","0","0","0","0","0","0","0",2011,39,2011-09-24,2011-09-30
"12","Mannar","0","0","0","0","0","0","0","0","0",2011,39,2011-09-24,2011-09-30
"13","Vavuniya","0","1","0","0","0","0","0","0","0",2011,39,2011-09-24,2011-09-30
"14","Mullaitivu","0","1","0","0","0","0","0","0","0",2011,39,2011-09-24,2011-09-30
"15","Batticaloa","7","4","0","0","0","0","0","0","0",2011,39,2011-09-24,2011-09-30
"16","Ampara","3","19","0","0","0","1","0","1","0",2011,39,2011-09-24,2011-09-30
"17","Trincomalee","1","6","0","0","0","0","0","0","0",2011,39,2011-09-24,2011-09-30
"18","Kurunagala","9","7","0","1","0","12","0","1","0",2011,39,2011-09-24,2011-09-30
"19","Puttalam","3","4","0","1","0","2","0","0","0",2011,39,2011-09-24,2011-09-30
"20","Anuradhapura","3","2","1","0","0","0","0","1","0",2011,39,2011-09-24,2011-09-30
"21","Polonnaruwa","3","0","0","0","0","0","0","1","0",2011,39,2011-09-24,2011-09-30
"22","Badulla","9","9","0","0","0","0","1","1","0",2011,39,2011-09-24,2011-09-30
"23","Monaragala","3","2","0","0","0","1","3","1","0",2011,39,2011-09-24,2011-09-30
"24","Ratnapura","25","8","1","0","3","12","0","2","0",2011,39,2011-09-24,2011-09-30
"25","Kegalle","38","2","0","1","1","7","1","7","0",2011,39,2011-09-24,2011-09-30
"26","Kalmune","0","0","0","0","0","1","0","0","0",2011,39,2011-09-24,2011-09-30
