"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","26","1","1","7","4","11","0","3","0",2010,45,2010-11-06,2010-11-12
"2","Gampaha","13","1","1","2","0","10","0","3","0",2010,45,2010-11-06,2010-11-12
"3","Kalutara","3","1","0","1","0","13","1","0","0",2010,45,2010-11-06,2010-11-12
"4","Kandy","4","5","0","1","0","15","1","5","0",2010,45,2010-11-06,2010-11-12
"5","Matale","7","3","0","0","0","5","0","0","0",2010,45,2010-11-06,2010-11-12
"6","NuwaraEliya","0","3","0","4","5","4","5","1","0",2010,45,2010-11-06,2010-11-12
"7","Galle","6","3","0","1","0","4","4","1","0",2010,45,2010-11-06,2010-11-12
"8","Hambanthota","0","1","0","0","0","1","0","0","0",2010,45,2010-11-06,2010-11-12
"9","Matara","3","0","0","1","0","8","1","0","0",2010,45,2010-11-06,2010-11-12
"10","Jaffna","23","5","0","20","1","0","4","3","0",2010,45,2010-11-06,2010-11-12
"11","Kilinochchi","2","2","0","0","0","0","0","0","0",2010,45,2010-11-06,2010-11-12
"12","Mannar","1","0","0","0","0","0","0","0","0",2010,45,2010-11-06,2010-11-12
"13","Vavuniya","1","3","0","0","0","0","0","0","0",2010,45,2010-11-06,2010-11-12
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2010,45,2010-11-06,2010-11-12
"15","Batticaloa","3","9","0","0","0","0","0","2","0",2010,45,2010-11-06,2010-11-12
"16","Ampara","0","5","0","1","0","0","0","0","0",2010,45,2010-11-06,2010-11-12
"17","Trincomalee","1","0","0","0","0","0","1","0","0",2010,45,2010-11-06,2010-11-12
"18","Kurunagala","6","9","0","0","4","6","1","1","0",2010,45,2010-11-06,2010-11-12
"19","Puttalam","1","8","0","1","0","0","0","0","0",2010,45,2010-11-06,2010-11-12
"20","Anuradhapura","2","7","0","1","0","1","0","2","0",2010,45,2010-11-06,2010-11-12
"21","Polonnaruwa","1","2","0","0","0","4","0","0","0",2010,45,2010-11-06,2010-11-12
"22","Badulla","3","2","0","2","2","4","0","1","0",2010,45,2010-11-06,2010-11-12
"23","Monaragala","12","0","0","0","0","1","1","2","0",2010,45,2010-11-06,2010-11-12
"24","Ratnapura","3","1","0","1","0","2","0","1","0",2010,45,2010-11-06,2010-11-12
"25","Kegalle","3","5","0","3","0","15","1","1","0",2010,45,2010-11-06,2010-11-12
"26","Kalmune","6","11","0","1","0","0","0","0","0",2010,45,2010-11-06,2010-11-12
