"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","94","9","0","2","1","32","0","5","0",2009,45,2009-10-31,2009-11-06
"2","Gampaha","36","2","0","0","2","10","0","4","0",2009,45,2009-10-31,2009-11-06
"3","Kalutara","15","7","0","0","0","18","0","1","0",2009,45,2009-10-31,2009-11-06
"4","Kandy","21","5","1","0","1","4","0","3","1",2009,45,2009-10-31,2009-11-06
"5","Matale","28","0","0","0","0","5","0","2","0",2009,45,2009-10-31,2009-11-06
"6","NuwaraEliya","4","3","0","1","0","1","1","0","0",2009,45,2009-10-31,2009-11-06
"7","Galle","11","7","0","0","1","4","0","0","1",2009,45,2009-10-31,2009-11-06
"8","Hambanthota","10","2","0","0","0","1","1","1","0",2009,45,2009-10-31,2009-11-06
"9","Matara","6","1","1","3","0","3","3","0","0",2009,45,2009-10-31,2009-11-06
"10","Jaffna","5","1","0","5","0","0","0","1","0",2009,45,2009-10-31,2009-11-06
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2009,45,2009-10-31,2009-11-06
"12","Mannar","0","0","0","1","4","0","0","1","0",2009,45,2009-10-31,2009-11-06
"13","Vavuniya","15","0","0","0","1","0","0","1","0",2009,45,2009-10-31,2009-11-06
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2009,45,2009-10-31,2009-11-06
"15","Batticaloa","0","0","1","0","0","0","0","1","0",2009,45,2009-10-31,2009-11-06
"16","Ampara","2","4","0","0","0","0","0","2","0",2009,45,2009-10-31,2009-11-06
"17","Trincomalee","0","2","0","0","0","1","0","0","0",2009,45,2009-10-31,2009-11-06
"18","Kurunagala","24","7","0","1","0","8","4","2","0",2009,45,2009-10-31,2009-11-06
"19","Puttalam","13","1","0","0","0","0","0","0","0",2009,45,2009-10-31,2009-11-06
"20","Anuradhapura","3","6","0","0","0","6","0","2","0",2009,45,2009-10-31,2009-11-06
"21","Polonnaruwa","4","6","0","0","0","2","0","2","0",2009,45,2009-10-31,2009-11-06
"22","Badulla","7","11","0","3","2","0","1","3","0",2009,45,2009-10-31,2009-11-06
"23","Monaragala","3","0","0","0","13","0","0","1","0",2009,45,2009-10-31,2009-11-06
"24","Ratnapura","9","6","0","0","2","7","0","9","0",2009,45,2009-10-31,2009-11-06
"25","Kegalle","24","2","0","2","0","12","2","5","0",2009,45,2009-10-31,2009-11-06
"26","Kalmune","2","2","1","1","0","0","0","0","0",2009,45,2009-10-31,2009-11-06
