"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","190","2","0","2","4","5","0","2","0","3","0","0",2015,46,2015-11-07,2015-11-13
"2","Gampaha","34","0","0","0","0","9","0","1","0","0","1","0",2015,46,2015-11-07,2015-11-13
"3","Kalutara","36","3","0","2","1","12","0","0","0","2","1","0",2015,46,2015-11-07,2015-11-13
"4","Kandy","19","8","0","0","6","3","2","3","0","2","1","0",2015,46,2015-11-07,2015-11-13
"5","Matale","3","1","0","0","0","0","0","0","0","0","2","2",2015,46,2015-11-07,2015-11-13
"6","NuwaraEliya","4","6","0","1","0","2","0","2","0","4","1","0",2015,46,2015-11-07,2015-11-13
"7","Galle","16","2","0","0","0","3","2","0","0","3","3","0",2015,46,2015-11-07,2015-11-13
"8","Hambanthota","9","1","0","0","0","7","0","1","0","2","0","9",2015,46,2015-11-07,2015-11-13
"9","Matara","10","0","0","0","0","10","0","1","0","2","1","2",2015,46,2015-11-07,2015-11-13
"10","Jaffna","38","20","0","0","0","1","10","0","0","1","0","0",2015,46,2015-11-07,2015-11-13
"11","Kilinochchi","0","2","0","0","0","0","0","0","0","0","0","0",2015,46,2015-11-07,2015-11-13
"12","Mannar","0","0","0","0","0","0","0","0","0","0","0","0",2015,46,2015-11-07,2015-11-13
"13","Vavuniya","7","3","0","0","0","1","0","0","0","0","1","0",2015,46,2015-11-07,2015-11-13
"14","Mullaitivu","0","0","0","1","0","1","0","0","0","0","0","0",2015,46,2015-11-07,2015-11-13
"15","Batticaloa","4","0","0","0","0","0","0","0","0","0","0","0",2015,46,2015-11-07,2015-11-13
"16","Ampara","0","0","0","0","1","0","0","0","0","0","0","0",2015,46,2015-11-07,2015-11-13
"17","Trincomalee","3","1","0","0","3","0","0","0","0","1","0","0",2015,46,2015-11-07,2015-11-13
"18","Kurunagala","12","10","1","0","0","7","1","0","0","4","1","1",2015,46,2015-11-07,2015-11-13
"19","Puttalam","3","3","0","0","0","0","2","0","0","1","0","0",2015,46,2015-11-07,2015-11-13
"20","Anuradhapura","6","6","0","0","0","9","0","1","0","1","0","2",2015,46,2015-11-07,2015-11-13
"21","Polonnaruwa","2","1","1","0","0","1","0","0","0","3","2","3",2015,46,2015-11-07,2015-11-13
"22","Badulla","6","2","1","1","0","2","0","0","0","2","0","0",2015,46,2015-11-07,2015-11-13
"23","Monaragala","3","1","0","0","0","0","0","1","0","1","1","0",2015,46,2015-11-07,2015-11-13
"24","Ratnapura","12","7","2","0","0","5","0","12","0","7","0","0",2015,46,2015-11-07,2015-11-13
"25","Kegalle","24","2","2","2","0","11","1","0","0","8","1","0",2015,46,2015-11-07,2015-11-13
"26","Kalmune","3","0","0","0","4","0","0","0","0","1","0","0",2015,46,2015-11-07,2015-11-13
