"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","303","1","0","1","0","3","0","0","0","6","0","0",2019,27,2019-06-29,2019-07-05
"2","Gampaha","60","0","0","0","0","0","0","0","0","2","0","0",2019,27,2019-06-29,2019-07-05
"3","Kalutara","26","2","0","0","0","3","0","0","0","0","0","0",2019,27,2019-06-29,2019-07-05
"4","Kandy","83","1","0","0","0","0","3","0","0","5","2","3",2019,27,2019-06-29,2019-07-05
"5","Matale","10","1","0","0","0","0","0","1","0","1","0","1",2019,27,2019-06-29,2019-07-05
"6","NuwaraEliya","6","3","0","0","0","0","3","1","0","7","1","0",2019,27,2019-06-29,2019-07-05
"7","Galle","187","0","0","0","0","10","2","3","0","6","0","0",2019,27,2019-06-29,2019-07-05
"8","Hambanthota","25","0","0","1","0","2","0","0","0","10","0","6",2019,27,2019-06-29,2019-07-05
"9","Matara","119","1","0","0","0","10","0","0","0","3","0","6",2019,27,2019-06-29,2019-07-05
"10","Jaffna","18","5","0","1","0","0","0","1","0","9","1","0",2019,27,2019-06-29,2019-07-05
"11","Kilinochchi","1","0","0","0","0","0","0","0","0","0","0","0",2019,27,2019-06-29,2019-07-05
"12","Mannar","0","0","0","1","0","0","0","0","0","0","0","0",2019,27,2019-06-29,2019-07-05
"13","Vavuniya","0","0","0","0","0","0","0","0","0","0","0","0",2019,27,2019-06-29,2019-07-05
"14","Mullaitivu","0","0","0","0","0","0","0","0","0","0","0","0",2019,27,2019-06-29,2019-07-05
"15","Batticaloa","9","2","0","0","0","0","0","0","0","3","0","0",2019,27,2019-06-29,2019-07-05
"16","Ampara","1","2","0","0","0","0","0","0","0","10","0","0",2019,27,2019-06-29,2019-07-05
"17","Trincomalee","8","0","0","0","0","0","0","0","0","7","0","0",2019,27,2019-06-29,2019-07-05
"18","Kurunagala","30","0","0","1","0","0","0","0","0","3","3","4",2019,27,2019-06-29,2019-07-05
"19","Puttalam","12","1","0","0","0","0","0","0","0","0","0","0",2019,27,2019-06-29,2019-07-05
"20","Anuradhapura","4","1","0","0","0","1","0","0","0","0","0","1",2019,27,2019-06-29,2019-07-05
"21","Polonnaruwa","10","0","0","0","0","0","0","0","0","0","0","4",2019,27,2019-06-29,2019-07-05
"22","Badulla","18","0","0","0","4","6","2","0","0","2","7","0",2019,27,2019-06-29,2019-07-05
"23","Monaragala","11","0","0","0","0","5","1","1","0","6","2","0",2019,27,2019-06-29,2019-07-05
"24","Ratnapura","37","0","0","0","0","12","0","0","0","4","5","2",2019,27,2019-06-29,2019-07-05
"25","Kegalle","17","1","0","0","0","1","1","2","0","0","1","0",2019,27,2019-06-29,2019-07-05
"26","Kalmune","3","0","0","0","1","0","0","1","0","2","0","0",2019,27,2019-06-29,2019-07-05
