"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","135","5","0","0","2","9","0","0","0","30","1","1",2018,17,2018-04-21,2018-04-27
"2","Gampaha","46","0","0","0","0","2","0","0","0","15","5","3",2018,17,2018-04-21,2018-04-27
"3","Kalutara","52","1","0","0","0","4","1","0","0","11","0","0",2018,17,2018-04-21,2018-04-27
"4","Kandy","36","3","0","1","1","2","4","0","0","9","3","0",2018,17,2018-04-21,2018-04-27
"5","Matale","26","0","0","0","0","6","0","0","0","2","1","1",2018,17,2018-04-21,2018-04-27
"6","NuwaraEliya","1","2","1","0","0","0","2","0","0","4","0","0",2018,17,2018-04-21,2018-04-27
"7","Galle","12","1","0","0","0","17","1","0","0","8","3","0",2018,17,2018-04-21,2018-04-27
"8","Hambanthota","18","0","0","0","0","0","0","0","0","1","0","8",2018,17,2018-04-21,2018-04-27
"9","Matara","12","2","1","0","0","12","1","0","0","2","0","18",2018,17,2018-04-21,2018-04-27
"10","Jaffna","16","7","0","3","0","0","3","0","0","6","0","1",2018,17,2018-04-21,2018-04-27
"11","Kilinochchi","1","0","0","0","0","0","0","0","0","1","0","0",2018,17,2018-04-21,2018-04-27
"12","Mannar","0","0","0","0","0","0","0","0","0","0","0","0",2018,17,2018-04-21,2018-04-27
"13","Vavuniya","7","0","0","1","0","0","0","0","0","1","0","0",2018,17,2018-04-21,2018-04-27
"14","Mullaitivu","0","0","0","0","0","0","0","0","0","0","0","0",2018,17,2018-04-21,2018-04-27
"15","Batticaloa","162","2","0","0","0","0","0","0","0","4","0","0",2018,17,2018-04-21,2018-04-27
"16","Ampara","3","1","0","0","0","1","0","0","0","1","0","0",2018,17,2018-04-21,2018-04-27
"17","Trincomalee","23","0","0","0","0","4","0","0","0","5","1","0",2018,17,2018-04-21,2018-04-27
"18","Kurunagala","31","6","0","1","0","2","0","1","0","11","4","2",2018,17,2018-04-21,2018-04-27
"19","Puttalam","20","0","0","0","0","1","0","0","0","4","1","0",2018,17,2018-04-21,2018-04-27
"20","Anuradhapura","20","0","0","0","0","4","0","0","0","10","3","10",2018,17,2018-04-21,2018-04-27
"21","Polonnaruwa","11","0","0","0","4","1","0","1","0","11","1","5",2018,17,2018-04-21,2018-04-27
"22","Badulla","7","1","0","0","0","2","3","0","0","5","2","1",2018,17,2018-04-21,2018-04-27
"23","Monaragala","13","3","0","0","0","11","1","1","0","4","0","0",2018,17,2018-04-21,2018-04-27
"24","Ratnapura","52","4","1","0","0","14","0","0","0","8","2","3",2018,17,2018-04-21,2018-04-27
"25","Kegalle","50","1","0","1","2","11","4","0","0","14","1","0",2018,17,2018-04-21,2018-04-27
"26","Kalmune","44","2","0","0","4","0","0","0","0","11","1","0",2018,17,2018-04-21,2018-04-27
