"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","396","4","0","1","1","10","0","0","0","3","1","0",2019,38,2019-09-14,2019-09-20
"2","Gampaha","386","1","0","0","0","4","0","0","0","8","1","1",2019,38,2019-09-14,2019-09-20
"3","Kalutara","190","1","0","2","0","20","0","0","0","9","1","0",2019,38,2019-09-14,2019-09-20
"4","Kandy","258","2","0","0","0","7","3","0","0","6","3","1",2019,38,2019-09-14,2019-09-20
"5","Matale","15","0","0","0","0","0","0","0","0","1","1","7",2019,38,2019-09-14,2019-09-20
"6","NuwaraEliya","4","0","0","0","0","2","3","1","0","6","1","0",2019,38,2019-09-14,2019-09-20
"7","Galle","122","0","0","0","0","12","0","0","0","6","1","0",2019,38,2019-09-14,2019-09-20
"8","Hambanthota","39","1","0","0","0","6","2","0","0","6","1","9",2019,38,2019-09-14,2019-09-20
"9","Matara","117","1","0","0","0","16","1","0","0","5","1","17",2019,38,2019-09-14,2019-09-20
"10","Jaffna","46","10","0","1","3","0","4","0","0","4","0","0",2019,38,2019-09-14,2019-09-20
"11","Kilinochchi","6","2","0","0","0","0","0","0","0","0","0","0",2019,38,2019-09-14,2019-09-20
"12","Mannar","0","0","0","0","0","0","0","0","0","0","0","0",2019,38,2019-09-14,2019-09-20
"13","Vavuniya","1","0","0","1","0","0","0","0","0","0","0","0",2019,38,2019-09-14,2019-09-20
"14","Mullaitivu","0","0","0","0","0","0","0","0","0","0","0","0",2019,38,2019-09-14,2019-09-20
"15","Batticaloa","12","2","0","0","3","1","0","0","0","2","0","0",2019,38,2019-09-14,2019-09-20
"16","Ampara","7","6","0","0","2","2","0","0","0","14","0","0",2019,38,2019-09-14,2019-09-20
"17","Trincomalee","11","1","0","0","2","0","0","0","0","2","0","1",2019,38,2019-09-14,2019-09-20
"18","Kurunagala","36","0","1","0","0","6","2","0","1","14","2","13",2019,38,2019-09-14,2019-09-20
"19","Puttalam","42","1","0","0","3","0","1","0","0","1","0","0",2019,38,2019-09-14,2019-09-20
"20","Anuradhapura","10","1","1","0","1","1","0","0","0","5","2","18",2019,38,2019-09-14,2019-09-20
"21","Polonnaruwa","8","1","0","0","1","0","0","0","0","6","0","9",2019,38,2019-09-14,2019-09-20
"22","Badulla","38","2","0","0","3","6","6","1","0","8","4","0",2019,38,2019-09-14,2019-09-20
"23","Monaragala","0","0","0","0","0","0","0","0","0","0","0","0",2019,38,2019-09-14,2019-09-20
"24","Ratnapura","141","1","1","1","1","13","3","1","0","6","2","1",2019,38,2019-09-14,2019-09-20
"25","Kegalle","83","3","0","0","0","3","1","0","0","9","0","2",2019,38,2019-09-14,2019-09-20
"26","Kalmune","4","3","0","0","0","2","0","0","0","3","0","0",2019,38,2019-09-14,2019-09-20
