"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","78","3","0","1","4","13","0","0","0",2009,19,2009-05-03,2009-05-09
"2","Gampaha","65","8","2","0","0","2","0","0","0",2009,19,2009-05-03,2009-05-09
"3","Kalutara","10","1","0","0","0","2","0","0","0",2009,19,2009-05-03,2009-05-09
"4","Kandy","46","2","0","0","0","3","1","0","0",2009,19,2009-05-03,2009-05-09
"5","Matale","7","3","0","0","0","8","0","0","0",2009,19,2009-05-03,2009-05-09
"6","NuwaraEliya","1","5","0","2","0","1","1","0","0",2009,19,2009-05-03,2009-05-09
"7","Galle","5","1","0","0","0","3","0","0","0",2009,19,2009-05-03,2009-05-09
"8","Hambanthota","27","0","0","0","0","1","0","0","0",2009,19,2009-05-03,2009-05-09
"9","Matara","20","5","0","0","1","4","0","0","0",2009,19,2009-05-03,2009-05-09
"10","Jaffna","0","1","0","0","0","0","3","0","0",2009,19,2009-05-03,2009-05-09
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2009,19,2009-05-03,2009-05-09
"12","Mannar","0","4","0","0","0","0","0","1","1",2009,19,2009-05-03,2009-05-09
"13","Vavuniya","0","136","0","0","0","0","0","146","0",2009,19,2009-05-03,2009-05-09
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2009,19,2009-05-03,2009-05-09
"15","Batticaloa","6","2","0","0","0","0","1","0","0",2009,19,2009-05-03,2009-05-09
"16","Ampara","0","1","0","0","0","0","0","0","0",2009,19,2009-05-03,2009-05-09
"17","Trincomalee","5","1","0","0","0","0","0","1","0",2009,19,2009-05-03,2009-05-09
"18","Kurunagala","20","4","0","0","0","2","0","2","0",2009,19,2009-05-03,2009-05-09
"19","Puttalam","5","0","0","2","0","0","0","0","0",2009,19,2009-05-03,2009-05-09
"20","Anuradhapura","30","1","0","0","0","1","2","1","0",2009,19,2009-05-03,2009-05-09
"21","Polonnaruwa","0","0","0","0","0","0","0","0","0",2009,19,2009-05-03,2009-05-09
"22","Badulla","3","4","0","0","0","0","5","1","1",2009,19,2009-05-03,2009-05-09
"23","Monaragala","4","1","0","0","0","1","0","4","0",2009,19,2009-05-03,2009-05-09
"24","Ratnapura","20","7","0","0","1","3","0","0","0",2009,19,2009-05-03,2009-05-09
"25","Kegalle","42","1","0","0","1","2","0","1","0",2009,19,2009-05-03,2009-05-09
"26","Kalmune","2","3","0","0","0","0","0","0","0",2009,19,2009-05-03,2009-05-09
