"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","143","3","0","3","1","4","0","1","0","8","0","0",2014,7,2014-02-08,2014-02-14
"2","Gampaha","52","1","0","0","1","2","0","1","0","35","1","0",2014,7,2014-02-08,2014-02-14
"3","Kalutara","31","1","0","1","37","10","0","0","0","7","1","0",2014,7,2014-02-08,2014-02-14
"4","Kandy","13","1","0","1","0","0","3","1","0","4","0","0",2014,7,2014-02-08,2014-02-14
"5","Matale","5","2","0","1","0","2","0","1","0","2","0","0",2014,7,2014-02-08,2014-02-14
"6","NuwaraEliya","2","5","0","1","0","0","5","1","0","3","0","0",2014,7,2014-02-08,2014-02-14
"7","Galle","1","1","0","0","0","1","0","0","0","3","0","1",2014,7,2014-02-08,2014-02-14
"8","Hambanthota","5","0","0","0","0","0","2","0","0","4","0","1",2014,7,2014-02-08,2014-02-14
"9","Matara","12","3","0","0","1","0","1","0","0","7","1","2",2014,7,2014-02-08,2014-02-14
"10","Jaffna","27","15","0","1","0","1","12","2","0","1","1","0",2014,7,2014-02-08,2014-02-14
"11","Kilinochchi","0","10","0","0","0","0","0","0","0","0","0","0",2014,7,2014-02-08,2014-02-14
"12","Mannar","0","0","1","0","0","1","0","0","0","0","0","0",2014,7,2014-02-08,2014-02-14
"13","Vavuniya","1","0","0","0","0","2","0","0","0","0","0","0",2014,7,2014-02-08,2014-02-14
"14","Mullaitivu","3","2","0","0","5","4","0","0","0","0","0","0",2014,7,2014-02-08,2014-02-14
"15","Batticaloa","11","5","0","0","0","0","1","0","0","0","0","0",2014,7,2014-02-08,2014-02-14
"16","Ampara","1","0","0","0","0","1","0","0","0","1","0","0",2014,7,2014-02-08,2014-02-14
"17","Trincomalee","4","0","0","0","0","0","0","0","0","2","0","0",2014,7,2014-02-08,2014-02-14
"18","Kurunagala","28","1","1","1","0","2","0","1","0","13","3","3",2014,7,2014-02-08,2014-02-14
"19","Puttalam","4","0","0","0","0","2","1","0","0","0","0","0",2014,7,2014-02-08,2014-02-14
"20","Anuradhapura","6","1","0","0","0","2","0","0","0","2","1","4",2014,7,2014-02-08,2014-02-14
"21","Polonnaruwa","0","0","0","0","0","0","0","0","0","0","0","0",2014,7,2014-02-08,2014-02-14
"22","Badulla","9","2","0","0","0","1","1","3","0","1","0","0",2014,7,2014-02-08,2014-02-14
"23","Monaragala","2","2","0","0","0","2","5","0","0","2","0","1",2014,7,2014-02-08,2014-02-14
"24","Ratnapura","11","1","1","0","2","2","0","10","0","7","1","0",2014,7,2014-02-08,2014-02-14
"25","Kegalle","14","4","0","2","0","1","0","1","0","6","2","0",2014,7,2014-02-08,2014-02-14
"26","Kalmune","3","0","0","0","0","0","0","0","0","1","0","0",2014,7,2014-02-08,2014-02-14
