"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","20","6","0","5","0","8","1","1","0",2008,49,2008-11-29,2008-12-05
"2","Gampaha","13","0","0","0","0","10","0","1","0",2008,49,2008-11-29,2008-12-05
"3","Kalutara","8","10","0","3","0","9","0","1","0",2008,49,2008-11-29,2008-12-05
"4","Kandy","6","6","0","0","1","4","2","0","0",2008,49,2008-11-29,2008-12-05
"5","Matale","5","2","0","0","0","6","0","0","0",2008,49,2008-11-29,2008-12-05
"6","NuwaraEliya","1","14","1","2","0","2","0","1","0",2008,49,2008-11-29,2008-12-05
"7","Galle","3","10","1","0","0","6","1","0","0",2008,49,2008-11-29,2008-12-05
"8","Hambanthota","13","9","0","0","0","0","0","0","0",2008,49,2008-11-29,2008-12-05
"9","Matara","7","6","0","0","0","8","1","0","0",2008,49,2008-11-29,2008-12-05
"10","Jaffna","0","0","0","0","0","0","0","0","0",2008,49,2008-11-29,2008-12-05
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2008,49,2008-11-29,2008-12-05
"12","Mannar","0","0","0","0","0","0","0","0","0",2008,49,2008-11-29,2008-12-05
"13","Vavuniya","0","1","0","0","2","0","0","0","0",2008,49,2008-11-29,2008-12-05
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2008,49,2008-11-29,2008-12-05
"15","Batticaloa","1","1","1","1","0","1","0","0","0",2008,49,2008-11-29,2008-12-05
"16","Ampara","0","1","0","0","0","0","0","0","0",2008,49,2008-11-29,2008-12-05
"17","Trincomalee","0","0","0","0","0","1","0","0","0",2008,49,2008-11-29,2008-12-05
"18","Kurunagala","4","7","0","1","0","2","2","2","0",2008,49,2008-11-29,2008-12-05
"19","Puttalam","0","6","0","0","0","0","0","0","0",2008,49,2008-11-29,2008-12-05
"20","Anuradhapura","0","8","0","0","40","2","0","1","0",2008,49,2008-11-29,2008-12-05
"21","Polonnaruwa","0","3","0","0","2","15","0","0","0",2008,49,2008-11-29,2008-12-05
"22","Badulla","0","3","0","0","0","0","4","7","0",2008,49,2008-11-29,2008-12-05
"23","Monaragala","0","0","0","1","0","0","0","4","0",2008,49,2008-11-29,2008-12-05
"24","Ratnapura","1","4","0","0","0","3","0","1","0",2008,49,2008-11-29,2008-12-05
"25","Kegalle","14","3","0","0","0","4","3","1","0",2008,49,2008-11-29,2008-12-05
"26","Kalmune","0","6","0","1","0","0","0","0","0",2008,49,2008-11-29,2008-12-05
