"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","131","1","0","5","0","4","0","0","0","17","2","0",2013,38,2013-09-14,2013-09-20
"2","Gampaha","43","1","1","0","3","16","1","1","0","6","1","0",2013,38,2013-09-14,2013-09-20
"3","Kalutara","26","1","1","1","0","6","0","0","0","0","1","0",2013,38,2013-09-14,2013-09-20
"4","Kandy","20","4","0","0","0","1","1","1","0","2","0","0",2013,38,2013-09-14,2013-09-20
"5","Matale","4","2","0","0","0","1","0","1","0","0","0","1",2013,38,2013-09-14,2013-09-20
"6","NuwaraEliya","7","5","0","0","0","2","0","0","0","1","0","0",2013,38,2013-09-14,2013-09-20
"7","Galle","24","3","0","0","0","4","0","0","0","2","0","0",2013,38,2013-09-14,2013-09-20
"8","Hambanthota","2","0","0","0","0","0","0","0","0","1","1","24",2013,38,2013-09-14,2013-09-20
"9","Matara","4","0","0","1","0","1","3","0","0","7","0","1",2013,38,2013-09-14,2013-09-20
"10","Jaffna","8","17","0","2","0","0","0","0","0","0","0","0",2013,38,2013-09-14,2013-09-20
"11","Kilinochchi","1","1","0","1","0","0","0","0","0","0","0","0",2013,38,2013-09-14,2013-09-20
"12","Mannar","1","6","0","0","11","1","0","0","0","0","0","1",2013,38,2013-09-14,2013-09-20
"13","Vavuniya","0","1","0","0","0","0","0","0","0","0","0","0",2013,38,2013-09-14,2013-09-20
"14","Mullaitivu","0","1","0","0","0","0","0","0","0","0","0","2",2013,38,2013-09-14,2013-09-20
"15","Batticaloa","4","5","0","0","17","0","0","1","0","0","0","0",2013,38,2013-09-14,2013-09-20
"16","Ampara","5","5","1","0","1","0","0","0","0","1","1","0",2013,38,2013-09-14,2013-09-20
"17","Trincomalee","1","3","0","0","1","0","0","0","0","0","0","0",2013,38,2013-09-14,2013-09-20
"18","Kurunagala","10","7","0","1","0","3","3","2","0","1","0","1",2013,38,2013-09-14,2013-09-20
"19","Puttalam","6","1","0","0","0","0","0","1","1","2","0","1",2013,38,2013-09-14,2013-09-20
"20","Anuradhapura","4","1","0","0","0","1","0","2","0","0","0","8",2013,38,2013-09-14,2013-09-20
"21","Polonnaruwa","6","1","0","0","0","1","0","0","0","1","0","5",2013,38,2013-09-14,2013-09-20
"22","Badulla","8","6","0","0","1","0","1","0","0","1","0","0",2013,38,2013-09-14,2013-09-20
"23","Monaragala","4","3","0","0","0","2","1","40","0","3","0","0",2013,38,2013-09-14,2013-09-20
"24","Ratnapura","10","1","0","0","0","4","2","23","0","2","0","0",2013,38,2013-09-14,2013-09-20
"25","Kegalle","9","0","0","2","0","5","1","6","0","6","2","0",2013,38,2013-09-14,2013-09-20
"26","Kalmune","0","0","0","0","3","0","0","0","0","0","0","0",2013,38,2013-09-14,2013-09-20
