"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","259","3","0","0","1","4","1","1","0","8","1","0",2019,3,2019-01-12,2019-01-18
"2","Gampaha","161","0","1","0","0","1","0","0","0","11","1","3",2019,3,2019-01-12,2019-01-18
"3","Kalutara","78","0","1","0","1","12","0","0","0","21","6","3",2019,3,2019-01-12,2019-01-18
"4","Kandy","70","0","0","0","0","4","2","0","0","5","0","1",2019,3,2019-01-12,2019-01-18
"5","Matale","19","1","0","0","0","3","0","1","0","2","1","17",2019,3,2019-01-12,2019-01-18
"6","NuwaraEliya","3","0","0","0","0","3","1","0","0","1","0","0",2019,3,2019-01-12,2019-01-18
"7","Galle","43","0","1","0","0","6","2","0","0","10","2","0",2019,3,2019-01-12,2019-01-18
"8","Hambanthota","37","1","0","0","0","1","7","0","0","6","0","35",2019,3,2019-01-12,2019-01-18
"9","Matara","42","1","2","0","0","1","4","1","0","6","0","14",2019,3,2019-01-12,2019-01-18
"10","Jaffna","211","2","0","1","0","5","28","0","0","5","0","0",2019,3,2019-01-12,2019-01-18
"11","Kilinochchi","8","2","0","1","0","5","2","1","0","0","0","0",2019,3,2019-01-12,2019-01-18
"12","Mannar","10","0","0","2","0","0","2","0","0","0","0","0",2019,3,2019-01-12,2019-01-18
"13","Vavuniya","5","0","0","2","0","0","0","0","0","0","0","0",2019,3,2019-01-12,2019-01-18
"14","Mullaitivu","5","1","0","0","0","1","1","0","0","0","0","0",2019,3,2019-01-12,2019-01-18
"15","Batticaloa","41","5","0","0","0","0","0","0","0","1","0","0",2019,3,2019-01-12,2019-01-18
"16","Ampara","6","1","0","0","0","1","0","2","0","8","0","0",2019,3,2019-01-12,2019-01-18
"17","Trincomalee","5","0","0","0","0","0","0","0","0","0","0","0",2019,3,2019-01-12,2019-01-18
"18","Kurunagala","58","1","1","0","0","8","2","0","0","9","4","16",2019,3,2019-01-12,2019-01-18
"19","Puttalam","20","0","0","0","0","1","1","0","0","3","0","0",2019,3,2019-01-12,2019-01-18
"20","Anuradhapura","19","0","0","0","0","4","0","1","0","9","0","5",2019,3,2019-01-12,2019-01-18
"21","Polonnaruwa","12","3","0","0","0","3","1","0","0","13","3","7",2019,3,2019-01-12,2019-01-18
"22","Badulla","23","1","1","0","0","4","3","0","0","6","3","0",2019,3,2019-01-12,2019-01-18
"23","Monaragala","13","0","0","0","0","5","1","0","0","7","2","0",2019,3,2019-01-12,2019-01-18
"24","Ratnapura","36","3","2","0","2","9","0","0","0","9","3","0",2019,3,2019-01-12,2019-01-18
"25","Kegalle","36","2","0","0","1","4","0","0","0","7","0","0",2019,3,2019-01-12,2019-01-18
"26","Kalmune","36","4","0","0","0","0","0","0","0","4","0","0",2019,3,2019-01-12,2019-01-18
