"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","175","3","0","0","0","11","0","1","0","4","2","0",2014,44,2014-10-25,2014-10-31
"2","Gampaha","31","1","0","1","0","9","0","0","0","1","3","0",2014,44,2014-10-25,2014-10-31
"3","Kalutara","23","2","0","3","3","8","1","0","0","7","1","0",2014,44,2014-10-25,2014-10-31
"4","Kandy","48","1","0","3","0","3","2","3","0","2","1","0",2014,44,2014-10-25,2014-10-31
"5","Matale","24","2","0","0","0","0","0","4","0","0","1","0",2014,44,2014-10-25,2014-10-31
"6","NuwaraEliya","5","10","0","1","0","1","0","0","0","0","1","0",2014,44,2014-10-25,2014-10-31
"7","Galle","29","0","0","0","0","9","2","0","1","5","2","0",2014,44,2014-10-25,2014-10-31
"8","Hambanthota","13","1","0","0","0","0","2","1","0","1","0","10",2014,44,2014-10-25,2014-10-31
"9","Matara","30","2","0","0","1","3","0","3","0","1","0","1",2014,44,2014-10-25,2014-10-31
"10","Jaffna","65","58","0","9","1","0","1","2","0","1","0","0",2014,44,2014-10-25,2014-10-31
"11","Kilinochchi","1","2","0","1","0","0","0","0","0","0","0","0",2014,44,2014-10-25,2014-10-31
"12","Mannar","16","8","0","0","0","0","0","0","0","0","0","0",2014,44,2014-10-25,2014-10-31
"13","Vavuniya","0","0","0","1","0","0","0","0","0","0","0","0",2014,44,2014-10-25,2014-10-31
"14","Mullaitivu","3","3","0","0","0","0","0","0","0","0","0","0",2014,44,2014-10-25,2014-10-31
"15","Batticaloa","10","7","0","2","0","0","0","0","0","0","0","0",2014,44,2014-10-25,2014-10-31
"16","Ampara","2","3","0","0","5","0","1","0","0","7","0","0",2014,44,2014-10-25,2014-10-31
"17","Trincomalee","5","4","0","0","0","0","0","0","0","1","0","0",2014,44,2014-10-25,2014-10-31
"18","Kurunagala","46","4","0","1","0","1","1","3","0","5","0","4",2014,44,2014-10-25,2014-10-31
"19","Puttalam","25","1","0","0","0","0","0","0","0","0","3","0",2014,44,2014-10-25,2014-10-31
"20","Anuradhapura","10","11","0","0","1","0","0","0","0","2","0","0",2014,44,2014-10-25,2014-10-31
"21","Polonnaruwa","3","3","0","0","0","0","0","0","0","2","1","5",2014,44,2014-10-25,2014-10-31
"22","Badulla","29","4","0","0","2","2","2","2","0","2","2","0",2014,44,2014-10-25,2014-10-31
"23","Monaragala","6","5","0","0","0","0","0","2","0","3","0","0",2014,44,2014-10-25,2014-10-31
"24","Ratnapura","31","5","0","0","0","7","1","17","0","2","0","0",2014,44,2014-10-25,2014-10-31
"25","Kegalle","40","0","0","3","0","19","2","7","0","2","0","0",2014,44,2014-10-25,2014-10-31
"26","Kalmune","0","0","0","0","0","1","0","0","0","1","0","0",2014,44,2014-10-25,2014-10-31
