"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","158","2","0","3","2","5","0","1","0","7","0","0",2014,39,2014-09-20,2014-09-26
"2","Gampaha","85","2","0","0","0","25","2","5","0","1","0","0",2014,39,2014-09-20,2014-09-26
"3","Kalutara","34","3","0","2","0","16","0","2","0","5","1","0",2014,39,2014-09-20,2014-09-26
"4","Kandy","40","0","1","0","1","2","0","4","0","4","0","0",2014,39,2014-09-20,2014-09-26
"5","Matale","5","4","0","1","0","1","0","1","0","2","2","0",2014,39,2014-09-20,2014-09-26
"6","NuwaraEliya","5","6","0","1","0","2","0","1","0","2","2","0",2014,39,2014-09-20,2014-09-26
"7","Galle","13","2","1","0","0","2","0","0","0","6","1","0",2014,39,2014-09-20,2014-09-26
"8","Hambanthota","7","0","0","0","2","2","3","1","0","5","0","11",2014,39,2014-09-20,2014-09-26
"9","Matara","27","1","0","1","0","6","4","1","0","4","0","4",2014,39,2014-09-20,2014-09-26
"10","Jaffna","18","23","0","4","1","0","0","0","0","2","4","0",2014,39,2014-09-20,2014-09-26
"11","Kilinochchi","0","0","0","0","0","0","0","0","0","1","0","0",2014,39,2014-09-20,2014-09-26
"12","Mannar","14","0","0","0","0","0","0","0","0","0","1","0",2014,39,2014-09-20,2014-09-26
"13","Vavuniya","1","2","0","0","1","0","0","0","0","0","0","0",2014,39,2014-09-20,2014-09-26
"14","Mullaitivu","2","3","0","0","1","0","0","0","1","0","0","0",2014,39,2014-09-20,2014-09-26
"15","Batticaloa","4","6","0","1","0","0","0","0","0","1","0","0",2014,39,2014-09-20,2014-09-26
"16","Ampara","1","0","0","1","0","0","0","0","0","3","0","1",2014,39,2014-09-20,2014-09-26
"17","Trincomalee","3","2","0","0","0","0","0","0","0","4","0","0",2014,39,2014-09-20,2014-09-26
"18","Kurunagala","60","3","0","1","0","2","2","6","0","5","1","6",2014,39,2014-09-20,2014-09-26
"19","Puttalam","5","2","0","0","0","0","0","0","0","2","0","0",2014,39,2014-09-20,2014-09-26
"20","Anuradhapura","6","3","0","0","0","0","0","0","0","4","2","12",2014,39,2014-09-20,2014-09-26
"21","Polonnaruwa","4","2","0","0","0","0","1","0","0","1","0","0",2014,39,2014-09-20,2014-09-26
"22","Badulla","29","7","0","0","1","2","6","0","0","3","4","0",2014,39,2014-09-20,2014-09-26
"23","Monaragala","4","4","0","0","0","1","2","3","0","2","3","1",2014,39,2014-09-20,2014-09-26
"24","Ratnapura","12","1","1","0","0","4","2","3","0","2","0","1",2014,39,2014-09-20,2014-09-26
"25","Kegalle","17","0","0","6","0","8","3","11","0","3","1","0",2014,39,2014-09-20,2014-09-26
"26","Kalmune","3","3","0","0","0","0","0","0","0","1","0","0",2014,39,2014-09-20,2014-09-26
