"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","148","0","1","1","0","2","1","1","0",2012,50,2012-12-08,2012-12-14
"2","Gampaha","119","3","0","1","2","3","0","6","0",2012,50,2012-12-08,2012-12-14
"3","Kalutara","28","2","0","2","0","2","0","0","0",2012,50,2012-12-08,2012-12-14
"4","Kandy","39","3","0","0","0","3","1","1","0",2012,50,2012-12-08,2012-12-14
"5","Matale","15","11","0","0","0","0","0","0","0",2012,50,2012-12-08,2012-12-14
"6","NuwaraEliya","3","2","0","0","0","2","2","0","0",2012,50,2012-12-08,2012-12-14
"7","Galle","10","0","1","0","0","3","2","0","0",2012,50,2012-12-08,2012-12-14
"8","Hambanthota","6","0","0","1","0","2","0","0","0",2012,50,2012-12-08,2012-12-14
"9","Matara","28","1","1","0","1","6","1","2","0",2012,50,2012-12-08,2012-12-14
"10","Jaffna","45","6","0","16","0","0","21","1","1",2012,50,2012-12-08,2012-12-14
"11","Kilinochchi","1","0","0","0","0","0","0","0","0",2012,50,2012-12-08,2012-12-14
"12","Mannar","9","1","0","4","0","0","0","0","0",2012,50,2012-12-08,2012-12-14
"13","Vavuniya","3","7","0","0","3","0","0","2","0",2012,50,2012-12-08,2012-12-14
"14","Mullaitivu","4","0","0","1","0","0","0","0","0",2012,50,2012-12-08,2012-12-14
"15","Batticaloa","10","4","0","0","1","0","0","0","0",2012,50,2012-12-08,2012-12-14
"16","Ampara","0","2","0","0","0","1","0","0","0",2012,50,2012-12-08,2012-12-14
"17","Trincomalee","6","10","0","0","0","0","0","0","0",2012,50,2012-12-08,2012-12-14
"18","Kurunagala","219","5","0","1","2","2","1","0","0",2012,50,2012-12-08,2012-12-14
"19","Puttalam","73","1","0","0","0","0","0","0","0",2012,50,2012-12-08,2012-12-14
"20","Anuradhapura","30","3","0","0","0","1","3","1","0",2012,50,2012-12-08,2012-12-14
"21","Polonnaruwa","8","1","0","0","0","1","0","0","0",2012,50,2012-12-08,2012-12-14
"22","Badulla","15","3","0","0","0","0","1","0","0",2012,50,2012-12-08,2012-12-14
"23","Monaragala","2","4","0","0","0","0","0","0","0",2012,50,2012-12-08,2012-12-14
"24","Ratnapura","21","10","0","0","0","0","2","1","0",2012,50,2012-12-08,2012-12-14
"25","Kegalle","41","0","1","0","0","2","1","9","0",2012,50,2012-12-08,2012-12-14
"26","Kalmune","7","0","0","0","0","0","0","0","0",2012,50,2012-12-08,2012-12-14
