"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","124","3","0","1","0","3","0","1","0",2009,52,2009-12-19,2009-12-25
"2","Gampaha","38","0","0","1","0","1","0","1","0",2009,52,2009-12-19,2009-12-25
"3","Kalutara","13","2","2","2","13","2","0","3","0",2009,52,2009-12-19,2009-12-25
"4","Kandy","50","23","0","1","0","0","3","4","0",2009,52,2009-12-19,2009-12-25
"5","Matale","9","3","0","0","0","1","0","2","0",2009,52,2009-12-19,2009-12-25
"6","NuwaraEliya","6","1","0","0","0","0","0","0","0",2009,52,2009-12-19,2009-12-25
"7","Galle","7","2","0","1","0","4","0","0","0",2009,52,2009-12-19,2009-12-25
"8","Hambanthota","5","3","0","0","1","0","4","0","0",2009,52,2009-12-19,2009-12-25
"9","Matara","6","2","0","1","0","2","1","1","0",2009,52,2009-12-19,2009-12-25
"10","Jaffna","23","1","0","3","0","0","10","0","00",2009,52,2009-12-19,2009-12-25
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2009,52,2009-12-19,2009-12-25
"12","Mannar","4","3","0","0","0","0","0","0","0",2009,52,2009-12-19,2009-12-25
"13","Vavuniya","192","3","0","0","0","0","0","0","0",2009,52,2009-12-19,2009-12-25
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2009,52,2009-12-19,2009-12-25
"15","Batticaloa","22","4","0","1","0","0","0","0","0",2009,52,2009-12-19,2009-12-25
"16","Ampara","1","2","0","0","0","2","0","0","0",2009,52,2009-12-19,2009-12-25
"17","Trincomalee","10","7","0","0","0","0","0","0","0",2009,52,2009-12-19,2009-12-25
"18","Kurunagala","47","9","0","1","1","6","3","1","0",2009,52,2009-12-19,2009-12-25
"19","Puttalam","85","8","0","0","0","1","0","0","0",2009,52,2009-12-19,2009-12-25
"20","Anuradhapura","28","6","0","0","0","1","0","0","0",2009,52,2009-12-19,2009-12-25
"21","Polonnaruwa","1","2","0","0","0","0","0","1","0",2009,52,2009-12-19,2009-12-25
"22","Badulla","4","13","0","3","0","0","0","1","0",2009,52,2009-12-19,2009-12-25
"23","Monaragala","4","7","0","0","2","0","0","0","0",2009,52,2009-12-19,2009-12-25
"24","Ratnapura","2","8","0","0","2","5","0","0","0",2009,52,2009-12-19,2009-12-25
"25","Kegalle","8","2","0","1","0","2","0","1","0",2009,52,2009-12-19,2009-12-25
"26","Kalmune","0","0","0","0","0","0","0","0","0",2009,52,2009-12-19,2009-12-25
