"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","134","4","0","4","0","6","0","0","0",2010,34,2010-08-21,2010-08-27
"2","Gampaha","67","4","0","0","0","7","0","1","0",2010,34,2010-08-21,2010-08-27
"3","Kalutara","33","4","0","0","0","2","0","0","0",2010,34,2010-08-21,2010-08-27
"4","Kandy","38","3","0","0","0","5","0","10","0",2010,34,2010-08-21,2010-08-27
"5","Matale","9","3","0","1","0","1","0","2","0",2010,34,2010-08-21,2010-08-27
"6","NuwaraEliya","7","4","0","1","0","0","0","1","0",2010,34,2010-08-21,2010-08-27
"7","Galle","30","2","0","0","0","1","0","0","0",2010,34,2010-08-21,2010-08-27
"8","Hambanthota","23","1","0","0","0","1","1","2","0",2010,34,2010-08-21,2010-08-27
"9","Matara","14","5","2","4","0","20","4","1","0",2010,34,2010-08-21,2010-08-27
"10","Jaffna","26","9","0","8","0","0","0","1","0",2010,34,2010-08-21,2010-08-27
"11","Kilinochchi","2","0","0","1","0","0","0","0","0",2010,34,2010-08-21,2010-08-27
"12","Mannar","21","0","0","0","0","0","0","0","0",2010,34,2010-08-21,2010-08-27
"13","Vavuniya","2","0","0","0","0","0","0","0","0",2010,34,2010-08-21,2010-08-27
"14","Mullaitivu","0","0","0","1","0","0","0","0","0",2010,34,2010-08-21,2010-08-27
"15","Batticaloa","2","1","0","6","0","0","0","0","0",2010,34,2010-08-21,2010-08-27
"16","Ampara","4","0","0","0","0","1","0","0","0",2010,34,2010-08-21,2010-08-27
"17","Trincomalee","7","2","0","0","0","0","0","0","0",2010,34,2010-08-21,2010-08-27
"18","Kurunagala","33","5","1","0","0","1","3","6","0",2010,34,2010-08-21,2010-08-27
"19","Puttalam","9","3","0","1","0","0","0","0","0",2010,34,2010-08-21,2010-08-27
"20","Anuradhapura","10","2","0","0","0","1","0","1","0",2010,34,2010-08-21,2010-08-27
"21","Polonnaruwa","3","8","0","0","0","0","0","0","0",2010,34,2010-08-21,2010-08-27
"22","Badulla","42","8","0","0","0","3","4","0","0",2010,34,2010-08-21,2010-08-27
"23","Monaragala","34","8","0","2","0","0","5","1","0",2010,34,2010-08-21,2010-08-27
"24","Ratnapura","32","5","0","0","0","4","0","1","0",2010,34,2010-08-21,2010-08-27
"25","Kegalle","14","2","0","0","0","3","2","0","0",2010,34,2010-08-21,2010-08-27
"26","Kalmune","1","7","0","0","0","1","0","0","0",2010,34,2010-08-21,2010-08-27
