"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","158","4","0","5","1","32","0","4","0",2009,22,2009-05-24,2009-05-29
"2","Gampaha","194","1","1","1","0","9","0","2","0",2009,22,2009-05-24,2009-05-29
"3","Kalutara","52","7","0","0","0","6","0","1","0",2009,22,2009-05-24,2009-05-29
"4","Kandy","217","4","0","0","1","6","5","3","0",2009,22,2009-05-24,2009-05-29
"5","Matale","40","4","0","2","0","10","0","0","0",2009,22,2009-05-24,2009-05-29
"6","NuwaraEliya","1","28","0","5","0","0","3","0","0",2009,22,2009-05-24,2009-05-29
"7","Galle","21","6","1","0","0","2","0","0","0",2009,22,2009-05-24,2009-05-29
"8","Hambanthota","35","1","0","1","0","3","1","0","0",2009,22,2009-05-24,2009-05-29
"9","Matara","65","0","0","0","0","6","4","1","0",2009,22,2009-05-24,2009-05-29
"10","Jaffna","0","0","0","0","0","0","0","0","0",2009,22,2009-05-24,2009-05-29
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2009,22,2009-05-24,2009-05-29
"12","Mannar","0","2","0","4","0","0","0","7","0",2009,22,2009-05-24,2009-05-29
"13","Vavuniya","0","30","0","0","0","0","0","190","0",2009,22,2009-05-24,2009-05-29
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2009,22,2009-05-24,2009-05-29
"15","Batticaloa","6","10","0","0","0","0","0","0","0",2009,22,2009-05-24,2009-05-29
"16","Ampara","16","1","0","0","0","0","0","0","0",2009,22,2009-05-24,2009-05-29
"17","Trincomalee","11","3","0","0","0","0","1","0","0",2009,22,2009-05-24,2009-05-29
"18","Kurunagala","78","3","0","1","1","1","1","0","0",2009,22,2009-05-24,2009-05-29
"19","Puttalam","15","3","0","4","0","1","1","0","0",2009,22,2009-05-24,2009-05-29
"20","Anuradhapura","13","2","0","0","0","2","0","0","0",2009,22,2009-05-24,2009-05-29
"21","Polonnaruwa","7","1","0","0","0","0","0","2","0",2009,22,2009-05-24,2009-05-29
"22","Badulla","6","7","0","0","0","4","1","3","0",2009,22,2009-05-24,2009-05-29
"23","Monaragala","4","0","0","1","0","0","0","0","0",2009,22,2009-05-24,2009-05-29
"24","Ratnapura","77","5","0","1","0","6","1","0","0",2009,22,2009-05-24,2009-05-29
"25","Kegalle","118","5","0","1","0","3","1","2","0",2009,22,2009-05-24,2009-05-29
"26","Kalmune","1","0","0","0","0","0","1","0","0",2009,22,2009-05-24,2009-05-29
