"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","91","0","1","0","0","2","0","1","0","1","1","0",2013,21,2013-05-18,2013-05-24
"2","Gampaha","59","4","1","1","0","9","0","1","0","3","3","0",2013,21,2013-05-18,2013-05-24
"3","Kalutara","17","5","0","0","0","4","0","1","0","3","1","0",2013,21,2013-05-18,2013-05-24
"4","Kandy","21","5","0","0","0","1","0","1","0","2","0","0",2013,21,2013-05-18,2013-05-24
"5","Matale","1","0","0","0","0","1","0","0","0","1","0","0",2013,21,2013-05-18,2013-05-24
"6","NuwaraEliya","2","2","0","0","1","0","0","0","0","0","0","0",2013,21,2013-05-18,2013-05-24
"7","Galle","9","3","0","0","0","0","0","0","0","4","0","0",2013,21,2013-05-18,2013-05-24
"8","Hambanthota","2","0","0","0","0","2","1","0","0","1","1","2",2013,21,2013-05-18,2013-05-24
"9","Matara","5","1","1","0","0","2","0","1","0","3","0","2",2013,21,2013-05-18,2013-05-24
"10","Jaffna","11","2","0","5","0","0","2","0","0","1","1","0",2013,21,2013-05-18,2013-05-24
"11","Kilinochchi","0","0","0","0","0","0","0","0","0","0","1","0",2013,21,2013-05-18,2013-05-24
"12","Mannar","1","1","0","1","0","0","1","0","0","0","1","0",2013,21,2013-05-18,2013-05-24
"13","Vavuniya","2","0","0","0","0","3","0","0","0","1","0","1",2013,21,2013-05-18,2013-05-24
"14","Mullaitivu","1","0","0","0","0","0","0","0","0","0","0","0",2013,21,2013-05-18,2013-05-24
"15","Batticaloa","14","4","0","0","0","0","0","0","0","0","0","0",2013,21,2013-05-18,2013-05-24
"16","Ampara","2","0","0","0","0","0","0","0","0","0","0","0",2013,21,2013-05-18,2013-05-24
"17","Trincomalee","1","0","0","0","0","0","0","0","0","1","0","3",2013,21,2013-05-18,2013-05-24
"18","Kurunagala","32","2","0","0","2","4","0","0","0","6","1","1",2013,21,2013-05-18,2013-05-24
"19","Puttalam","8","0","0","0","1","1","0","0","0","0","1","0",2013,21,2013-05-18,2013-05-24
"20","Anuradhapura","8","1","0","0","0","8","0","1","0","3","2","1",2013,21,2013-05-18,2013-05-24
"21","Polonnaruwa","1","0","0","0","0","6","0","0","0","2","0","4",2013,21,2013-05-18,2013-05-24
"22","Badulla","0","3","0","0","1","0","2","1","0","2","1","0",2013,21,2013-05-18,2013-05-24
"23","Monaragala","1","1","0","1","0","1","0","0","0","2","0","1",2013,21,2013-05-18,2013-05-24
"24","Ratnapura","12","3","0","0","3","3","1","2","0","0","0","0",2013,21,2013-05-18,2013-05-24
"25","Kegalle","16","4","0","2","1","4","1","2","0","3","1","0",2013,21,2013-05-18,2013-05-24
"26","Kalmune","4","1","0","0","0","0","0","0","0","4","1","0",2013,21,2013-05-18,2013-05-24
