"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","287","2","0","0","0","4","0","1","0","15","2","0",2016,9,2016-02-20,2016-02-26
"2","Gampaha","45","2","0","0","0","6","1","0","0","18","2","0",2016,9,2016-02-20,2016-02-26
"3","Kalutara","45","0","0","2","0","6","1","2","0","8","2","0",2016,9,2016-02-20,2016-02-26
"4","Kandy","38","0","0","0","0","1","1","2","0","2","1","0",2016,9,2016-02-20,2016-02-26
"5","Matale","12","1","0","0","1","2","0","1","0","1","1","1",2016,9,2016-02-20,2016-02-26
"6","NuwaraEliya","6","1","0","2","8","1","0","0","0","6","1","0",2016,9,2016-02-20,2016-02-26
"7","Galle","29","2","0","0","0","6","1","0","0","9","0","0",2016,9,2016-02-20,2016-02-26
"8","Hambanthota","15","0","0","0","34","2","0","1","0","5","1","11",2016,9,2016-02-20,2016-02-26
"9","Matara","13","3","0","0","0","5","3","1","0","11","1","9",2016,9,2016-02-20,2016-02-26
"10","Jaffna","33","3","0","2","0","0","19","2","0","11","1","0",2016,9,2016-02-20,2016-02-26
"11","Kilinochchi","1","1","0","0","0","0","0","0","0","0","0","0",2016,9,2016-02-20,2016-02-26
"12","Mannar","1","0","0","0","0","0","1","0","0","0","0","0",2016,9,2016-02-20,2016-02-26
"13","Vavuniya","2","0","0","0","0","0","0","0","0","1","0","0",2016,9,2016-02-20,2016-02-26
"14","Mullaitivu","4","1","0","2","4","0","0","0","0","0","0","1",2016,9,2016-02-20,2016-02-26
"15","Batticaloa","9","6","0","1","45","2","1","0","0","2","0","0",2016,9,2016-02-20,2016-02-26
"16","Ampara","0","0","0","0","0","0","0","0","0","0","0","0",2016,9,2016-02-20,2016-02-26
"17","Trincomalee","10","1","0","0","0","0","0","0","0","3","0","0",2016,9,2016-02-20,2016-02-26
"18","Kurunagala","31","4","0","0","0","1","2","2","0","9","0","1",2016,9,2016-02-20,2016-02-26
"19","Puttalam","25","2","0","0","0","3","1","0","0","4","0","0",2016,9,2016-02-20,2016-02-26
"20","Anuradhapura","18","1","0","0","0","3","1","0","0","3","3","3",2016,9,2016-02-20,2016-02-26
"21","Polonnaruwa","6","0","0","0","0","1","0","0","0","2","0","2",2016,9,2016-02-20,2016-02-26
"22","Badulla","6","1","0","0","0","1","1","1","0","5","7","0",2016,9,2016-02-20,2016-02-26
"23","Monaragala","5","1","0","0","0","6","4","1","0","1","0","1",2016,9,2016-02-20,2016-02-26
"24","Ratnapura","18","2","1","1","4","3","0","4","0","2","1","0",2016,9,2016-02-20,2016-02-26
"25","Kegalle","20","1","1","0","0","1","0","0","0","3","1","0",2016,9,2016-02-20,2016-02-26
"26","Kalmune","23","0","1","0","0","1","0","0","0","2","0","0",2016,9,2016-02-20,2016-02-26
