"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","751","0","0","2","0","2","0","0","0","9","0","0",2017,17,2017-04-22,2017-04-28
"2","Gampaha","637","0","0","0","0","0","0","0","0","0","0","0",2017,17,2017-04-22,2017-04-28
"3","Kalutara","188","0","0","0","0","3","0","0","0","4","1","0",2017,17,2017-04-22,2017-04-28
"4","Kandy","130","1","0","0","0","1","3","1","0","6","1","0",2017,17,2017-04-22,2017-04-28
"5","Matale","34","0","0","0","0","0","0","0","0","1","0","0",2017,17,2017-04-22,2017-04-28
"6","NuwaraEliya","7","2","0","0","0","3","11","0","0","0","0","0",2017,17,2017-04-22,2017-04-28
"7","Galle","108","0","0","0","0","6","1","0","0","5","3","0",2017,17,2017-04-22,2017-04-28
"8","Hambanthota","91","0","0","0","0","0","0","0","0","4","0","15",2017,17,2017-04-22,2017-04-28
"9","Matara","102","0","0","0","0","6","0","0","0","4","1","2",2017,17,2017-04-22,2017-04-28
"10","Jaffna","120","2","0","2","7","1","0","0","0","8","0","0",2017,17,2017-04-22,2017-04-28
"11","Kilinochchi","10","0","0","0","0","0","0","0","0","0","0","0",2017,17,2017-04-22,2017-04-28
"12","Mannar","14","0","0","0","0","0","0","0","0","0","0","0",2017,17,2017-04-22,2017-04-28
"13","Vavuniya","9","0","0","0","0","1","1","0","0","0","0","0",2017,17,2017-04-22,2017-04-28
"14","Mullaitivu","2","1","0","0","0","0","0","0","0","1","0","0",2017,17,2017-04-22,2017-04-28
"15","Batticaloa","332","2","0","1","0","1","0","0","0","0","0","0",2017,17,2017-04-22,2017-04-28
"16","Ampara","28","0","0","0","0","0","0","0","0","1","0","0",2017,17,2017-04-22,2017-04-28
"17","Trincomalee","143","3","0","0","0","0","0","1","0","2","1","0",2017,17,2017-04-22,2017-04-28
"18","Kurunagala","192","1","2","0","0","0","0","3","0","7","2","2",2017,17,2017-04-22,2017-04-28
"19","Puttalam","138","0","1","0","0","0","0","0","0","3","1","0",2017,17,2017-04-22,2017-04-28
"20","Anuradhapura","54","0","0","0","0","0","0","0","0","2","0","0",2017,17,2017-04-22,2017-04-28
"21","Polonnaruwa","54","0","0","0","0","2","0","1","0","3","1","0",2017,17,2017-04-22,2017-04-28
"22","Badulla","71","2","0","0","0","0","9","2","0","9","1","0",2017,17,2017-04-22,2017-04-28
"23","Monaragala","55","1","0","0","0","0","2","0","0","1","0","0",2017,17,2017-04-22,2017-04-28
"24","Ratnapura","31","3","1","0","0","10","0","0","0","4","7","0",2017,17,2017-04-22,2017-04-28
"25","Kegalle","161","0","0","0","0","0","0","1","0","1","2","0",2017,17,2017-04-22,2017-04-28
"26","Kalmune","107","0","0","0","0","0","0","0","0","0","0","0",2017,17,2017-04-22,2017-04-28
