"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","128","2","0","3","0","3","0","2","0",2012,7,2012-02-11,2012-02-17
"2","Gampaha","83","1","0","1","0","3","1","6","0",2012,7,2012-02-11,2012-02-17
"3","Kalutara","29","0","0","0","0","1","0","0","0",2012,7,2012-02-11,2012-02-17
"4","Kandy","37","0","0","0","0","2","11","0","0",2012,7,2012-02-11,2012-02-17
"5","Matale","15","5","0","1","2","0","0","3","0",2012,7,2012-02-11,2012-02-17
"6","NuwaraEliya","8","1","0","1","0","0","3","1","0",2012,7,2012-02-11,2012-02-17
"7","Galle","20","3","0","0","3","2","2","0","0",2012,7,2012-02-11,2012-02-17
"8","Hambanthota","14","1","0","0","0","0","0","0","0",2012,7,2012-02-11,2012-02-17
"9","Matara","40","0","1","0","0","0","3","6","0",2012,7,2012-02-11,2012-02-17
"10","Jaffna","6","7","0","9","0","0","11","0","0",2012,7,2012-02-11,2012-02-17
"11","Kilinochchi","0","0","0","1","0","0","2","1","0",2012,7,2012-02-11,2012-02-17
"12","Mannar","2","1","0","2","0","0","3","0","0",2012,7,2012-02-11,2012-02-17
"13","Vavuniya","2","1","0","0","1","4","0","0","0",2012,7,2012-02-11,2012-02-17
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2012,7,2012-02-11,2012-02-17
"15","Batticaloa","20","1","0","0","0","0","0","0","0",2012,7,2012-02-11,2012-02-17
"16","Ampara","2","4","0","2","0","0","0","0","0",2012,7,2012-02-11,2012-02-17
"17","Trincomalee","6","4","0","1","0","2","0","0","0",2012,7,2012-02-11,2012-02-17
"18","Kurunagala","47","4","0","7","0","7","0","1","0",2012,7,2012-02-11,2012-02-17
"19","Puttalam","7","4","0","0","1","0","1","0","0",2012,7,2012-02-11,2012-02-17
"20","Anuradhapura","5","1","0","0","0","2","1","1","0",2012,7,2012-02-11,2012-02-17
"21","Polonnaruwa","10","0","0","0","0","1","0","0","0",2012,7,2012-02-11,2012-02-17
"22","Badulla","3","0","0","0","0","2","1","0","0",2012,7,2012-02-11,2012-02-17
"23","Monaragala","3","0","0","0","0","0","2","3","0",2012,7,2012-02-11,2012-02-17
"24","Ratnapura","38","8","5","1","0","8","2","8","0",2012,7,2012-02-11,2012-02-17
"25","Kegalle","18","3","0","0","0","0","2","7","0",2012,7,2012-02-11,2012-02-17
"26","Kalmune","3","7","0","0","2","0","0","0","0",2012,7,2012-02-11,2012-02-17
