"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","28","4","1","14","0","81","0","2","0",2009,36,2009-08-29,2009-09-04
"2","Gampaha","59","1","0","0","3","12","1","13","0",2009,36,2009-08-29,2009-09-04
"3","Kalutara","11","4","0","1","0","20","0","0","0",2009,36,2009-08-29,2009-09-04
"4","Kandy","30","5","0","0","0","0","7","2","0",2009,36,2009-08-29,2009-09-04
"5","Matale","20","7","0","0","0","5","0","11","0",2009,36,2009-08-29,2009-09-04
"6","NuwaraEliya","4","3","0","0","0","1","1","1","0",2009,36,2009-08-29,2009-09-04
"7","Galle","11","9","0","0","0","3","0","1","0",2009,36,2009-08-29,2009-09-04
"8","Hambanthota","10","2","0","0","0","1","1","0","0",2009,36,2009-08-29,2009-09-04
"9","Matara","36","4","0","0","0","9","7","2","0",2009,36,2009-08-29,2009-09-04
"10","Jaffna","0","0","0","2","0","0","0","0","0",2009,36,2009-08-29,2009-09-04
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2009,36,2009-08-29,2009-09-04
"12","Mannar","0","1","0","1","0","0","0","0","0",2009,36,2009-08-29,2009-09-04
"13","Vavuniya","7","32","0","25","0","0","0","21","0",2009,36,2009-08-29,2009-09-04
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2009,36,2009-08-29,2009-09-04
"15","Batticaloa","8","1","0","0","0","0","0","0","0",2009,36,2009-08-29,2009-09-04
"16","Ampara","2","6","0","0","0","0","0","4","0",2009,36,2009-08-29,2009-09-04
"17","Trincomalee","3","11","0","1","0","0","0","4","0",2009,36,2009-08-29,2009-09-04
"18","Kurunagala","36","8","0","2","3","2","1","2","0",2009,36,2009-08-29,2009-09-04
"19","Puttalam","1","1","0","1","0","2","0","3","0",2009,36,2009-08-29,2009-09-04
"20","Anuradhapura","5","4","0","1","0","0","0","5","0",2009,36,2009-08-29,2009-09-04
"21","Polonnaruwa","4","5","1","0","0","0","0","4","0",2009,36,2009-08-29,2009-09-04
"22","Badulla","3","14","0","0","0","2","4","2","0",2009,36,2009-08-29,2009-09-04
"23","Monaragala","3","7","0","0","0","0","3","1","0",2009,36,2009-08-29,2009-09-04
"24","Ratnapura","32","1","0","1","4","9","0","15","0",2009,36,2009-08-29,2009-09-04
"25","Kegalle","44","3","0","0","0","7","0","3","0",2009,36,2009-08-29,2009-09-04
"26","Kalmune","5","0","0","0","0","0","0","0","0",2009,36,2009-08-29,2009-09-04
