"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","249","4","0","3","0","1","1","1","0","2","0","0",2013,51,2013-12-14,2013-12-20
"2","Gampaha","23","2","0","1","0","3","0","0","0","3","3","0",2013,51,2013-12-14,2013-12-20
"3","Kalutara","49","3","0","0","0","5","0","0","0","4","3","0",2013,51,2013-12-14,2013-12-20
"4","Kandy","18","6","0","0","0","2","0","2","0","2","1","0",2013,51,2013-12-14,2013-12-20
"5","Matale","4","1","0","0","1","0","0","0","0","1","0","0",2013,51,2013-12-14,2013-12-20
"6","NuwaraEliya","6","2","0","0","0","0","0","0","0","0","0","0",2013,51,2013-12-14,2013-12-20
"7","Galle","29","4","1","0","0","14","0","0","0","4","1","0",2013,51,2013-12-14,2013-12-20
"8","Hambanthota","6","4","0","0","0","1","4","0","0","0","2","11",2013,51,2013-12-14,2013-12-20
"9","Matara","10","1","0","0","0","3","2","4","0","3","3","1",2013,51,2013-12-14,2013-12-20
"10","Jaffna","19","10","0","8","0","1","25","0","0","0","1","0",2013,51,2013-12-14,2013-12-20
"11","Kilinochchi","1","0","0","0","0","0","0","0","0","1","0","0",2013,51,2013-12-14,2013-12-20
"12","Mannar","0","3","0","0","1","0","0","0","0","0","0","0",2013,51,2013-12-14,2013-12-20
"13","Vavuniya","3","2","0","1","0","0","0","0","0","0","2","0",2013,51,2013-12-14,2013-12-20
"14","Mullaitivu","0","1","0","0","0","0","0","0","0","0","0","0",2013,51,2013-12-14,2013-12-20
"15","Batticaloa","9","9","0","0","0","2","0","1","0","1","1","0",2013,51,2013-12-14,2013-12-20
"16","Ampara","5","2","0","0","0","2","0","0","0","2","1","0",2013,51,2013-12-14,2013-12-20
"17","Trincomalee","1","0","0","1","0","0","0","0","0","0","0","0",2013,51,2013-12-14,2013-12-20
"18","Kurunagala","15","2","0","0","0","2","0","0","0","8","0","1",2013,51,2013-12-14,2013-12-20
"19","Puttalam","10","2","0","0","0","2","1","0","0","1","0","0",2013,51,2013-12-14,2013-12-20
"20","Anuradhapura","11","9","0","0","0","5","1","0","0","2","2","6",2013,51,2013-12-14,2013-12-20
"21","Polonnaruwa","11","3","0","0","0","1","0","0","0","4","1","2",2013,51,2013-12-14,2013-12-20
"22","Badulla","5","3","0","0","0","1","0","0","0","4","1","1",2013,51,2013-12-14,2013-12-20
"23","Monaragala","0","2","0","0","0","1","0","2","0","4","0","0",2013,51,2013-12-14,2013-12-20
"24","Ratnapura","8","1","0","1","0","4","0","9","0","3","1","0",2013,51,2013-12-14,2013-12-20
"25","Kegalle","22","5","0","1","0","4","2","2","0","5","2","0",2013,51,2013-12-14,2013-12-20
"26","Kalmune","0","1","0","0","0","0","0","0","0","0","0","0",2013,51,2013-12-14,2013-12-20
