"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","38","05","00","04","00","00","00","04","00",2008,5,2008-01-26,2008-02-01
"2","Gampaha","24","07","00","01","00","02","00","02","00",2008,5,2008-01-26,2008-02-01
"3","Kalutara","10","06","01","01","03","02","00","00","00",2008,5,2008-01-26,2008-02-01
"4","Kandy","05","05","00","02","02","01","03","03","00",2008,5,2008-01-26,2008-02-01
"5","Matale","01","02","00","01","00","09","00","00","00",2008,5,2008-01-26,2008-02-01
"6","NuwaraEliya","02","09","00","04","00","02","01","07","00",2008,5,2008-01-26,2008-02-01
"7","Galle","00","00","02","00","00","03","03","00","00",2008,5,2008-01-26,2008-02-01
"8","Hambanthota","06","05","00","00","00","01","03","00","00",2008,5,2008-01-26,2008-02-01
"9","Matara","10","09","00","00","00","02","04","01","00",2008,5,2008-01-26,2008-02-01
"10","Jaffna","00","00","00","00","00","00","00","00","00",2008,5,2008-01-26,2008-02-01
"11","Kilinochchi","00","00","00","00","00","00","00","00","00",2008,5,2008-01-26,2008-02-01
"12","Mannar","00","00","00","07","00","00","00","01","00",2008,5,2008-01-26,2008-02-01
"13","Vavuniya","02","02","00","00","00","00","00","00","00",2008,5,2008-01-26,2008-02-01
"14","Mullaitivu","00","00","00","00","00","00","00","00","00",2008,5,2008-01-26,2008-02-01
"15","Batticaloa","09","02","00","00","00","00","00","02","01",2008,5,2008-01-26,2008-02-01
"16","Ampara","02","04","00","00","00","01","00","00","00",2008,5,2008-01-26,2008-02-01
"17","Trincomalee","06","03","00","01","00","01","01","02","00",2008,5,2008-01-26,2008-02-01
"18","Kurunagala","07","16","00","02","00","02","01","01","00",2008,5,2008-01-26,2008-02-01
"19","Puttalam","01","02","00","00","00","00","00","00","00",2008,5,2008-01-26,2008-02-01
"20","Anuradhapura","05","01","00","00","00","05","01","00","00",2008,5,2008-01-26,2008-02-01
"21","Polonnaruwa","00","02","00","00","00","00","00","00","00",2008,5,2008-01-26,2008-02-01
"22","Badulla","03","08","01","02","00","00","01","04","00",2008,5,2008-01-26,2008-02-01
"23","Monaragala","01","04","00","03","02","00","03","00","00",2008,5,2008-01-26,2008-02-01
"24","Ratnapura","02","04","02","07","00","00","02","00","00",2008,5,2008-01-26,2008-02-01
"25","Kegalle","05","05","01","01","00","00","02","17","00",2008,5,2008-01-26,2008-02-01
"26","Kalmune","00","03","00","00","00","00","00","00","00",2008,5,2008-01-26,2008-02-01
