"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","232","3","0","0","0","3","0","0","0","6","1","0",2019,5,2019-01-26,2019-02-01
"2","Gampaha","134","1","0","0","1","0","0","0","0","1","0","0",2019,5,2019-01-26,2019-02-01
"3","Kalutara","53","4","0","0","0","11","0","0","0","24","1","0",2019,5,2019-01-26,2019-02-01
"4","Kandy","70","0","0","0","0","0","0","0","0","2","0","1",2019,5,2019-01-26,2019-02-01
"5","Matale","17","0","0","0","0","3","0","0","0","1","0","7",2019,5,2019-01-26,2019-02-01
"6","NuwaraEliya","8","1","0","0","0","0","1","0","0","2","4","0",2019,5,2019-01-26,2019-02-01
"7","Galle","42","3","1","0","0","6","1","0","0","8","2","0",2019,5,2019-01-26,2019-02-01
"8","Hambanthota","29","0","0","0","0","2","4","0","0","21","3","2",2019,5,2019-01-26,2019-02-01
"9","Matara","54","0","0","1","0","3","0","1","0","9","0","11",2019,5,2019-01-26,2019-02-01
"10","Jaffna","153","2","0","1","0","2","21","0","0","7","0","0",2019,5,2019-01-26,2019-02-01
"11","Kilinochchi","9","1","1","0","0","1","3","0","0","1","0","3",2019,5,2019-01-26,2019-02-01
"12","Mannar","4","0","0","1","0","0","0","0","0","0","0","0",2019,5,2019-01-26,2019-02-01
"13","Vavuniya","8","0","0","1","0","3","1","0","0","0","0","0",2019,5,2019-01-26,2019-02-01
"14","Mullaitivu","2","0","0","0","0","0","0","0","0","0","0","0",2019,5,2019-01-26,2019-02-01
"15","Batticaloa","36","1","0","0","0","0","0","0","0","0","0","0",2019,5,2019-01-26,2019-02-01
"16","Ampara","6","0","0","0","0","2","0","1","0","4","0","0",2019,5,2019-01-26,2019-02-01
"17","Trincomalee","6","0","0","0","0","0","0","0","0","0","0","0",2019,5,2019-01-26,2019-02-01
"18","Kurunagala","36","0","1","0","2","3","1","1","0","14","0","11",2019,5,2019-01-26,2019-02-01
"19","Puttalam","12","1","0","0","0","1","1","0","0","6","0","0",2019,5,2019-01-26,2019-02-01
"20","Anuradhapura","12","1","2","0","0","8","3","2","0","12","5","13",2019,5,2019-01-26,2019-02-01
"21","Polonnaruwa","7","0","0","0","0","1","0","0","0","5","0","3",2019,5,2019-01-26,2019-02-01
"22","Badulla","19","0","0","1","0","1","1","0","0","3","2","0",2019,5,2019-01-26,2019-02-01
"23","Monaragala","13","1","0","0","0","5","8","2","0","2","5","2",2019,5,2019-01-26,2019-02-01
"24","Ratnapura","48","2","0","0","0","15","1","0","0","7","4","7",2019,5,2019-01-26,2019-02-01
"25","Kegalle","33","1","1","0","0","4","1","0","0","11","1","1",2019,5,2019-01-26,2019-02-01
"26","Kalmune","24","2","0","0","0","8","0","0","0","10","0","0",2019,5,2019-01-26,2019-02-01
