"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","253","1","0","0","1","3","0","0","0","3","0","0",2017,44,2017-10-28,2017-11-03
"2","Gampaha","250","4","0","2","1","7","1","1","0","42","0","1",2017,44,2017-10-28,2017-11-03
"3","Kalutara","94","0","0","1","0","12","0","1","0","5","1","0",2017,44,2017-10-28,2017-11-03
"4","Kandy","183","1","0","0","0","1","2","0","0","7","1","0",2017,44,2017-10-28,2017-11-03
"5","Matale","59","1","0","0","0","1","0","1","0","2","0","1",2017,44,2017-10-28,2017-11-03
"6","NuwaraEliya","3","1","0","1","0","0","0","1","0","6","1","0",2017,44,2017-10-28,2017-11-03
"7","Galle","57","0","0","0","0","10","3","0","0","1","1","0",2017,44,2017-10-28,2017-11-03
"8","Hambanthota","43","0","0","0","1","4","2","0","0","3","0","16",2017,44,2017-10-28,2017-11-03
"9","Matara","42","2","0","0","0","12","0","1","0","1","0","3",2017,44,2017-10-28,2017-11-03
"10","Jaffna","128","15","0","2","0","0","18","0","0","1","1","0",2017,44,2017-10-28,2017-11-03
"11","Kilinochchi","1","0","0","0","0","0","0","0","0","0","0","0",2017,44,2017-10-28,2017-11-03
"12","Mannar","2","0","0","0","0","1","1","0","0","0","0","0",2017,44,2017-10-28,2017-11-03
"13","Vavuniya","23","1","0","2","0","0","0","0","0","0","0","0",2017,44,2017-10-28,2017-11-03
"14","Mullaitivu","0","0","0","0","0","0","0","0","0","0","0","0",2017,44,2017-10-28,2017-11-03
"15","Batticaloa","31","12","0","0","0","0","0","0","0","0","1","0",2017,44,2017-10-28,2017-11-03
"16","Ampara","11","2","1","1","0","0","1","0","0","12","2","0",2017,44,2017-10-28,2017-11-03
"17","Trincomalee","11","1","0","1","0","0","1","0","0","3","0","0",2017,44,2017-10-28,2017-11-03
"18","Kurunagala","177","2","0","1","0","5","0","0","0","9","1","3",2017,44,2017-10-28,2017-11-03
"19","Puttalam","193","4","0","0","0","1","0","0","0","2","1","0",2017,44,2017-10-28,2017-11-03
"20","Anuradhapura","27","1","0","1","0","2","0","2","0","3","1","3",2017,44,2017-10-28,2017-11-03
"21","Polonnaruwa","11","0","0","0","0","0","0","0","0","2","0","7",2017,44,2017-10-28,2017-11-03
"22","Badulla","32","7","0","0","0","3","3","0","0","3","3","0",2017,44,2017-10-28,2017-11-03
"23","Monaragala","90","6","0","0","1","6","2","1","0","0","0","1",2017,44,2017-10-28,2017-11-03
"24","Ratnapura","51","8","2","0","1","11","1","1","0","4","4","0",2017,44,2017-10-28,2017-11-03
"25","Kegalle","56","0","1","0","2","11","1","1","0","4","0","0",2017,44,2017-10-28,2017-11-03
"26","Kalmune","35","1","0","0","1","0","0","0","0","0","5","0",2017,44,2017-10-28,2017-11-03
