"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","142","1","0","1","0","0","0","0","0","3","0","0",2014,5,2014-01-25,2014-01-31
"2","Gampaha","66","2","0","0","0","6","1","2","0","16","1","0",2014,5,2014-01-25,2014-01-31
"3","Kalutara","16","3","0","0","0","3","0","0","0","0","0","0",2014,5,2014-01-25,2014-01-31
"4","Kandy","11","1","1","2","0","1","0","3","0","1","1","0",2014,5,2014-01-25,2014-01-31
"5","Matale","3","0","0","0","0","0","0","2","0","0","0","0",2014,5,2014-01-25,2014-01-31
"6","NuwaraEliya","1","3","0","0","0","0","0","0","0","2","0","0",2014,5,2014-01-25,2014-01-31
"7","Galle","18","1","0","0","0","1","0","0","0","12","1","0",2014,5,2014-01-25,2014-01-31
"8","Hambanthota","9","0","0","0","0","2","3","0","0","5","0","4",2014,5,2014-01-25,2014-01-31
"9","Matara","7","0","0","0","0","0","2","2","0","8","4","3",2014,5,2014-01-25,2014-01-31
"10","Jaffna","24","8","0","6","4","0","14","1","0","4","2","0",2014,5,2014-01-25,2014-01-31
"11","Kilinochchi","0","1","0","0","0","0","0","0","0","0","0","0",2014,5,2014-01-25,2014-01-31
"12","Mannar","0","1","0","2","0","0","3","0","0","0","0","0",2014,5,2014-01-25,2014-01-31
"13","Vavuniya","0","0","0","0","0","0","0","0","0","0","0","0",2014,5,2014-01-25,2014-01-31
"14","Mullaitivu","1","0","0","0","0","0","0","0","0","0","0","0",2014,5,2014-01-25,2014-01-31
"15","Batticaloa","12","10","0","1","4","2","0","1","0","2","1","0",2014,5,2014-01-25,2014-01-31
"16","Ampara","1","0","0","0","0","0","0","1","0","0","0","0",2014,5,2014-01-25,2014-01-31
"17","Trincomalee","7","0","0","0","0","0","0","0","0","1","1","0",2014,5,2014-01-25,2014-01-31
"18","Kurunagala","28","2","1","1","0","7","2","1","0","8","1","2",2014,5,2014-01-25,2014-01-31
"19","Puttalam","14","0","0","0","0","1","1","0","0","3","0","0",2014,5,2014-01-25,2014-01-31
"20","Anuradhapura","5","1","0","0","0","1","1","0","0","3","1","6",2014,5,2014-01-25,2014-01-31
"21","Polonnaruwa","0","0","0","0","0","0","0","0","0","0","0","0",2014,5,2014-01-25,2014-01-31
"22","Badulla","7","4","0","0","0","0","1","1","0","1","2","0",2014,5,2014-01-25,2014-01-31
"23","Monaragala","2","1","0","0","0","0","2","0","0","0","0","0",2014,5,2014-01-25,2014-01-31
"24","Ratnapura","15","2","0","0","0","2","2","6","0","1","1","0",2014,5,2014-01-25,2014-01-31
"25","Kegalle","6","1","0","0","0","2","1","1","0","0","0","0",2014,5,2014-01-25,2014-01-31
"26","Kalmune","0","2","0","0","4","0","0","0","0","2","0","0",2014,5,2014-01-25,2014-01-31
