"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","176","9","0","4","3","9","1","2","0",2010,1,2010-01-02,2010-01-08
"2","Gampaha","153","0","0","2","0","4","0","4","0",2010,1,2010-01-02,2010-01-08
"3","Kalutara","32","3","1","2","6","6","0","0","0",2010,1,2010-01-02,2010-01-08
"4","Kandy","68","18","0","0","0","2","4","0","0",2010,1,2010-01-02,2010-01-08
"5","Matale","25","2","0","1","0","4","0","2","0",2010,1,2010-01-02,2010-01-08
"6","NuwaraEliya","9","1","0","3","0","1","2","0","0",2010,1,2010-01-02,2010-01-08
"7","Galle","10","0","1","0","0","0","0","1","0",2010,1,2010-01-02,2010-01-08
"8","Hambanthota","11","2","0","0","0","5","3","0","0",2010,1,2010-01-02,2010-01-08
"9","Matara","14","2","0","0","0","3","6","14","0",2010,1,2010-01-02,2010-01-08
"10","Jaffna","22","0","0","11","0","0","8","2","0",2010,1,2010-01-02,2010-01-08
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2010,1,2010-01-02,2010-01-08
"12","Mannar","2","5","0","2","0","0","0","1","0",2010,1,2010-01-02,2010-01-08
"13","Vavuniya","174","2","1","4","0","0","0","2","0",2010,1,2010-01-02,2010-01-08
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2010,1,2010-01-02,2010-01-08
"15","Batticaloa","52","6","0","1","0","0","0","0","0",2010,1,2010-01-02,2010-01-08
"16","Ampara","3","3","0","0","0","6","0","3","0",2010,1,2010-01-02,2010-01-08
"17","Trincomalee","16","10","0","0","0","3","0","2","0",2010,1,2010-01-02,2010-01-08
"18","Kurunagala","36","5","0","1","0","5","0","2","0",2010,1,2010-01-02,2010-01-08
"19","Puttalam","11","8","1","2","0","2","0","0","0",2010,1,2010-01-02,2010-01-08
"20","Anuradhapura","64","6","0","1","0","1","1","1","0",2010,1,2010-01-02,2010-01-08
"21","Polonnaruwa","7","8","0","0","0","3","0","2","0",2010,1,2010-01-02,2010-01-08
"22","Badulla","19","3","0","1","0","2","2","2","0",2010,1,2010-01-02,2010-01-08
"23","Monaragala","13","6","0","0","0","3","0","0","0",2010,1,2010-01-02,2010-01-08
"24","Ratnapura","16","6","2","2","6","7","1","4","0",2010,1,2010-01-02,2010-01-08
"25","Kegalle","29","1","1","1","0","3","0","4","0",2010,1,2010-01-02,2010-01-08
"26","Kalmune","35","5","0","1","0","0","0","0","0",2010,1,2010-01-02,2010-01-08
