"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","23","3","0","2","6","8","0","2","0",2010,50,2010-12-11,2010-12-17
"2","Gampaha","7","3","14","1","4","1","0","2","0",2010,50,2010-12-11,2010-12-17
"3","Kalutara","2","1","0","1","2","3","0","0","0",2010,50,2010-12-11,2010-12-17
"4","Kandy","2","1","0","1","0","1","3","1","0",2010,50,2010-12-11,2010-12-17
"5","Matale","8","1","0","1","1","5","0","0","0",2010,50,2010-12-11,2010-12-17
"6","NuwaraEliya","0","0","0","1","0","1","2","0","0",2010,50,2010-12-11,2010-12-17
"7","Galle","1","0","0","0","0","7","0","0","0",2010,50,2010-12-11,2010-12-17
"8","Hambanthota","1","3","0","0","0","2","0","0","0",2010,50,2010-12-11,2010-12-17
"9","Matara","0","5","0","0","0","5","0","2","0",2010,50,2010-12-11,2010-12-17
"10","Jaffna","15","7","0","6","0","0","3","1","0",2010,50,2010-12-11,2010-12-17
"11","Kilinochchi","1","0","0","0","0","0","0","0","1",2010,50,2010-12-11,2010-12-17
"12","Mannar","1","0","0","0","0","2","0","0","0",2010,50,2010-12-11,2010-12-17
"13","Vavuniya","2","0","0","0","0","0","0","0","0",2010,50,2010-12-11,2010-12-17
"14","Mullaitivu","0","3","0","0","0","5","0","0","0",2010,50,2010-12-11,2010-12-17
"15","Batticaloa","5","5","0","0","0","0","0","0","0",2010,50,2010-12-11,2010-12-17
"16","Ampara","0","0","0","0","0","0","0","0","0",2010,50,2010-12-11,2010-12-17
"17","Trincomalee","3","1","0","0","1","1","1","0","0",2010,50,2010-12-11,2010-12-17
"18","Kurunagala","4","10","1","2","0","7","1","1","0",2010,50,2010-12-11,2010-12-17
"19","Puttalam","8","15","0","0","0","0","0","0","0",2010,50,2010-12-11,2010-12-17
"20","Anuradhapura","5","4","0","1","0","3","0","1","0",2010,50,2010-12-11,2010-12-17
"21","Polonnaruwa","2","1","0","0","0","3","0","1","0",2010,50,2010-12-11,2010-12-17
"22","Badulla","8","3","0","0","0","0","1","0","0",2010,50,2010-12-11,2010-12-17
"23","Monaragala","3","2","0","1","0","1","4","0","0",2010,50,2010-12-11,2010-12-17
"24","Ratnapura","2","2","0","0","0","1","0","0","0",2010,50,2010-12-11,2010-12-17
"25","Kegalle","1","3","0","1","0","3","0","0","0",2010,50,2010-12-11,2010-12-17
"26","Kalmune","4","0","0","0","0","0","0","0","0",2010,50,2010-12-11,2010-12-17
