"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","102","2","1","1","0","3","0","0","0","19","2","0",2018,10,2018-03-03,2018-03-09
"2","Gampaha","60","1","2","0","0","11","0","0","0","8","3","0",2018,10,2018-03-03,2018-03-09
"3","Kalutara","70","1","0","1","0","8","0","0","0","11","0","0",2018,10,2018-03-03,2018-03-09
"4","Kandy","29","0","0","0","0","3","4","0","0","10","0","0",2018,10,2018-03-03,2018-03-09
"5","Matale","13","0","0","0","1","1","0","0","0","0","0","5",2018,10,2018-03-03,2018-03-09
"6","NuwaraEliya","2","0","1","0","0","1","5","2","0","10","1","0",2018,10,2018-03-03,2018-03-09
"7","Galle","2","0","0","0","0","1","0","0","0","0","2","0",2018,10,2018-03-03,2018-03-09
"8","Hambanthota","26","1","0","0","0","0","1","0","0","11","0","3",2018,10,2018-03-03,2018-03-09
"9","Matara","18","0","1","0","0","4","0","0","0","6","0","3",2018,10,2018-03-03,2018-03-09
"10","Jaffna","47","3","0","0","0","0","10","0","0","11","0","0",2018,10,2018-03-03,2018-03-09
"11","Kilinochchi","9","0","0","0","0","0","0","0","0","12","0","0",2018,10,2018-03-03,2018-03-09
"12","Mannar","0","0","0","0","0","0","0","0","0","0","0","0",2018,10,2018-03-03,2018-03-09
"13","Vavuniya","11","0","0","5","0","1","0","0","0","0","0","0",2018,10,2018-03-03,2018-03-09
"14","Mullaitivu","0","1","0","1","0","1","0","0","0","1","0","0",2018,10,2018-03-03,2018-03-09
"15","Batticaloa","111","5","0","0","0","1","0","0","0","3","0","0",2018,10,2018-03-03,2018-03-09
"16","Ampara","1","1","0","0","0","0","0","0","0","17","0","0",2018,10,2018-03-03,2018-03-09
"17","Trincomalee","16","2","0","0","1","2","0","1","0","8","0","1",2018,10,2018-03-03,2018-03-09
"18","Kurunagala","41","2","0","0","0","2","0","0","0","15","1","2",2018,10,2018-03-03,2018-03-09
"19","Puttalam","23","1","0","1","1","1","0","0","0","1","0","0",2018,10,2018-03-03,2018-03-09
"20","Anuradhapura","21","1","0","0","0","2","0","0","0","16","1","6",2018,10,2018-03-03,2018-03-09
"21","Polonnaruwa","4","0","0","0","0","1","0","0","0","2","0","6",2018,10,2018-03-03,2018-03-09
"22","Badulla","3","2","0","0","0","6","3","2","0","14","4","0",2018,10,2018-03-03,2018-03-09
"23","Monaragala","18","0","0","0","0","1","3","0","0","5","0","0",2018,10,2018-03-03,2018-03-09
"24","Ratnapura","33","5","1","0","0","12","3","0","0","8","4","15",2018,10,2018-03-03,2018-03-09
"25","Kegalle","29","0","0","0","4","4","2","0","0","11","3","0",2018,10,2018-03-03,2018-03-09
"26","Kalmune","30","3","0","0","0","0","0","0","0","2","1","0",2018,10,2018-03-03,2018-03-09
