"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","288","4","0","6","0","13","0","3","0",2009,26,2009-06-20,2009-06-26
"2","Gampaha","158","6","1","3","0","02","0","3","0",2009,26,2009-06-20,2009-06-26
"3","Kalutara","33","7","1","3","11","4","0","3","0",2009,26,2009-06-20,2009-06-26
"4","Kandy","183","3","0","1","0","2","4","0","0",2009,26,2009-06-20,2009-06-26
"5","Matale","95","6","0","1","0","7","0","0","0",2009,26,2009-06-20,2009-06-26
"6","NuwaraEliya","17","10","0","1","0","0","1","2","0",2009,26,2009-06-20,2009-06-26
"7","Galle","32","9","0","1","0","1","0","2","0",2009,26,2009-06-20,2009-06-26
"8","Hambanthota","29","1","0","0","2","0","0","1","0",2009,26,2009-06-20,2009-06-26
"9","Matara","36","7","0","0","0","3","0","3","0",2009,26,2009-06-20,2009-06-26
"10","Jaffna","0","1","0","0","0","0","0","0","0",2009,26,2009-06-20,2009-06-26
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2009,26,2009-06-20,2009-06-26
"12","Mannar","0","13","0","2","0","0","0","2","0",2009,26,2009-06-20,2009-06-26
"13","Vavuniya","1","1","1","2","0","0","0","2","0",2009,26,2009-06-20,2009-06-26
"14","Mullaitivu","0","0","0","0","0","0","0","27","0",2009,26,2009-06-20,2009-06-26
"15","Batticaloa","15","3","1","0","0","0","1","0","0",2009,26,2009-06-20,2009-06-26
"16","Ampara","24","0","0","0","0","0","0","0","0",2009,26,2009-06-20,2009-06-26
"17","Trincomalee","15","1","0","1","0","1","2","0","0",2009,26,2009-06-20,2009-06-26
"18","Kurunagala","105","4","0","1","0","1","0","5","0",2009,26,2009-06-20,2009-06-26
"19","Puttalam","41","5","0","0","0","1","0","1","0",2009,26,2009-06-20,2009-06-26
"20","Anuradhapura","28","3","0","0","0","0","0","4","0",2009,26,2009-06-20,2009-06-26
"21","Polonnaruwa","21","1","0","2","0","7","0","8","0",2009,26,2009-06-20,2009-06-26
"22","Badulla","18","10","0","1","0","3","0","5","0",2009,26,2009-06-20,2009-06-26
"23","Monaragala","14","2","0","0","0","1","1","2","0",2009,26,2009-06-20,2009-06-26
"24","Ratnapura","76","3","0","2","0","4","0","3","0",2009,26,2009-06-20,2009-06-26
"25","Kegalle","107","1","0","0","0","0","1","9","0",2009,26,2009-06-20,2009-06-26
"26","Kalmune","4","0","0","0","0","0","0","0","0",2009,26,2009-06-20,2009-06-26
