"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","152","14","0","2","3","24","1","3","0",2010,22,2010-05-29,2010-06-04
"2","Gampaha","99","7","0","3","0","14","1","2","0",2010,22,2010-05-29,2010-06-04
"3","Kalutara","59","14","0","2","0","14","0","0","0",2010,22,2010-05-29,2010-06-04
"4","Kandy","28","10","0","0","0","4","2","2","0",2010,22,2010-05-29,2010-06-04
"5","Matale","13","4","0","2","0","4","0","2","0",2010,22,2010-05-29,2010-06-04
"6","NuwaraEliya","2","16","0","3","1","1","0","2","0",2010,22,2010-05-29,2010-06-04
"7","Galle","30","9","0","0","0","2","0","0","0",2010,22,2010-05-29,2010-06-04
"8","Hambanthota","17","10","0","0","0","6","2","0","0",2010,22,2010-05-29,2010-06-04
"9","Matara","13","3","0","0","0","15","3","0","0",2010,22,2010-05-29,2010-06-04
"10","Jaffna","46","11","1","3","0","0","1","1","0",2010,22,2010-05-29,2010-06-04
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2010,22,2010-05-29,2010-06-04
"12","Mannar","7","1","0","0","0","0","0","0","0",2010,22,2010-05-29,2010-06-04
"13","Vavuniya","6","1","0","0","1","1","0","0","0",2010,22,2010-05-29,2010-06-04
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2010,22,2010-05-29,2010-06-04
"15","Batticaloa","15","9","0","0","0","2","0","0","0",2010,22,2010-05-29,2010-06-04
"16","Ampara","0","0","0","1","0","0","0","0","0",2010,22,2010-05-29,2010-06-04
"17","Trincomalee","6","4","0","0","0","1","1","1","0",2010,22,2010-05-29,2010-06-04
"18","Kurunagala","42","6","2","0","2","12","1","5","0",2010,22,2010-05-29,2010-06-04
"19","Puttalam","33","11","0","2","0","3","0","1","1",2010,22,2010-05-29,2010-06-04
"20","Anuradhapura","7","2","0","0","1","5","0","0","0",2010,22,2010-05-29,2010-06-04
"21","Polonnaruwa","10","9","0","0","0","6","0","0","0",2010,22,2010-05-29,2010-06-04
"22","Badulla","22","4","0","1","0","3","1","2","0",2010,22,2010-05-29,2010-06-04
"23","Monaragala","17","7","0","0","0","0","0","0","0",2010,22,2010-05-29,2010-06-04
"24","Ratnapura","82","12","0","0","0","10","1","1","0",2010,22,2010-05-29,2010-06-04
"25","Kegalle","22","5","0","0","0","7","0","2","0",2010,22,2010-05-29,2010-06-04
"26","Kalmune","4","13","0","0","0","0","0","1","0",2010,22,2010-05-29,2010-06-04
