"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","57","3","1","5","4","7","0","0","0",2009,3,2009-01-10,2009-01-16
"2","Gampaha","23","1","0","0","0","6","0","1","0",2009,3,2009-01-10,2009-01-16
"3","Kalutara","12","12","1","2","0","5","0","0","0",2009,3,2009-01-10,2009-01-16
"4","Kandy","28","1","0","0","0","6","3","2","0",2009,3,2009-01-10,2009-01-16
"5","Matale","3","0","0","0","0","9","0","0","0",2009,3,2009-01-10,2009-01-16
"6","NuwaraEliya","2","7","0","3","0","1","1","0","0",2009,3,2009-01-10,2009-01-16
"7","Galle","1","6","1","0","0","5","1","0","0",2009,3,2009-01-10,2009-01-16
"8","Hambanthota","4","2","1","0","0","5","1","1","0",2009,3,2009-01-10,2009-01-16
"9","Matara","15","2","0","2","0","3","5","0","0",2009,3,2009-01-10,2009-01-16
"10","Jaffna","0","1","0","0","0","0","1","0","0",2009,3,2009-01-10,2009-01-16
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2009,3,2009-01-10,2009-01-16
"12","Mannar","1","1","0","3","0","0","0","0","0",2009,3,2009-01-10,2009-01-16
"13","Vavuniya","0","0","0","0","0","0","0","0","0",2009,3,2009-01-10,2009-01-16
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2009,3,2009-01-10,2009-01-16
"15","Batticaloa","2","3","1","1","0","0","0","0","0",2009,3,2009-01-10,2009-01-16
"16","Ampara","0","0","0","0","0","0","0","0","0",2009,3,2009-01-10,2009-01-16
"17","Trincomalee","0","2","1","0","0","0","0","1","0",2009,3,2009-01-10,2009-01-16
"18","Kurunagala","5","5","0","1","0","4","7","1","0",2009,3,2009-01-10,2009-01-16
"19","Puttalam","2","4","0","1","0","0","5","0","0",2009,3,2009-01-10,2009-01-16
"20","Anuradhapura","2","3","0","0","0","2","1","0","0",2009,3,2009-01-10,2009-01-16
"21","Polonnaruwa","3","0","0","2","0","13","0","0","0",2009,3,2009-01-10,2009-01-16
"22","Badulla","4","5","0","0","0","3","3","4","0",2009,3,2009-01-10,2009-01-16
"23","Monaragala","1","3","0","2","0","0","0","1","0",2009,3,2009-01-10,2009-01-16
"24","Ratnapura","5","3","2","0","0","0","0","0","0",2009,3,2009-01-10,2009-01-16
"25","Kegalle","15","3","1","0","0","0","1","1","0",2009,3,2009-01-10,2009-01-16
"26","Kalmune","3","2","0","1","0","1","0","0","0",2009,3,2009-01-10,2009-01-16
