"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","185","5","0","0","0","3","0","0","0","11","0","0",2017,39,2017-09-23,2017-09-29
"2","Gampaha","162","1","0","0","0","0","0","0","0","3","0","1",2017,39,2017-09-23,2017-09-29
"3","Kalutara","90","0","0","0","1","14","0","1","0","3","3","0",2017,39,2017-09-23,2017-09-29
"4","Kandy","182","1","1","1","0","1","3","1","0","4","0","0",2017,39,2017-09-23,2017-09-29
"5","Matale","22","1","0","0","0","0","0","0","0","0","0","0",2017,39,2017-09-23,2017-09-29
"6","NuwaraEliya","3","2","0","0","0","2","0","0","0","0","1","0",2017,39,2017-09-23,2017-09-29
"7","Galle","36","0","0","1","0","16","3","0","0","3","3","0",2017,39,2017-09-23,2017-09-29
"8","Hambanthota","51","0","0","0","0","0","4","1","0","7","0","17",2017,39,2017-09-23,2017-09-29
"9","Matara","64","2","0","0","8","7","0","2","0","3","1","5",2017,39,2017-09-23,2017-09-29
"10","Jaffna","97","23","1","0","1","1","3","0","0","5","0","0",2017,39,2017-09-23,2017-09-29
"11","Kilinochchi","5","3","0","0","0","0","0","0","0","0","0","0",2017,39,2017-09-23,2017-09-29
"12","Mannar","0","1","0","0","0","0","0","0","0","0","0","0",2017,39,2017-09-23,2017-09-29
"13","Vavuniya","16","1","0","1","0","0","0","0","0","2","0","0",2017,39,2017-09-23,2017-09-29
"14","Mullaitivu","7","3","0","0","0","0","0","0","0","0","0","0",2017,39,2017-09-23,2017-09-29
"15","Batticaloa","21","7","1","2","1","0","0","0","0","0","0","0",2017,39,2017-09-23,2017-09-29
"16","Ampara","17","10","0","0","0","0","0","0","0","0","1","0",2017,39,2017-09-23,2017-09-29
"17","Trincomalee","20","4","0","0","0","4","0","0","0","1","1","0",2017,39,2017-09-23,2017-09-29
"18","Kurunagala","73","6","0","0","0","1","0","0","1","6","0","2",2017,39,2017-09-23,2017-09-29
"19","Puttalam","89","4","0","0","0","0","0","0","0","3","0","0",2017,39,2017-09-23,2017-09-29
"20","Anuradhapura","18","0","0","0","1","3","1","0","0","8","1","5",2017,39,2017-09-23,2017-09-29
"21","Polonnaruwa","12","0","0","0","2","0","0","0","0","4","4","2",2017,39,2017-09-23,2017-09-29
"22","Badulla","44","3","0","0","0","9","2","0","0","7","10","0",2017,39,2017-09-23,2017-09-29
"23","Monaragala","41","1","0","0","0","0","3","1","0","1","1","0",2017,39,2017-09-23,2017-09-29
"24","Ratnapura","123","2","0","0","0","20","0","2","0","3","1","1",2017,39,2017-09-23,2017-09-29
"25","Kegalle","103","0","0","0","0","2","2","0","0","4","0","1",2017,39,2017-09-23,2017-09-29
"26","Kalmune","17","7","0","0","0","0","0","1","0","2","2","0",2017,39,2017-09-23,2017-09-29
