"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","171","2","0","1","0","4","0","0","0","16","2","0",2016,11,2016-03-05,2016-03-11
"2","Gampaha","42","1","0","0","0","4","0","0","0","11","0","0",2016,11,2016-03-05,2016-03-11
"3","Kalutara","27","1","1","2","0","14","0","0","0","2","2","0",2016,11,2016-03-05,2016-03-11
"4","Kandy","29","0","0","0","1","2","3","1","0","4","0","0",2016,11,2016-03-05,2016-03-11
"5","Matale","9","0","0","0","0","2","0","0","0","0","1","1",2016,11,2016-03-05,2016-03-11
"6","NuwaraEliya","1","1","0","1","0","1","1","1","0","4","3","0",2016,11,2016-03-05,2016-03-11
"7","Galle","15","0","0","0","0","4","2","0","0","5","0","0",2016,11,2016-03-05,2016-03-11
"8","Hambanthota","19","1","0","0","1","6","3","0","0","7","0","2",2016,11,2016-03-05,2016-03-11
"9","Matara","12","0","0","0","4","6","1","1","0","1","0","9",2016,11,2016-03-05,2016-03-11
"10","Jaffna","44","7","0","1","0","0","12","0","0","3","1","0",2016,11,2016-03-05,2016-03-11
"11","Kilinochchi","0","0","0","0","0","0","1","0","0","2","0","0",2016,11,2016-03-05,2016-03-11
"12","Mannar","0","0","0","0","0","1","0","0","0","0","0","0",2016,11,2016-03-05,2016-03-11
"13","Vavuniya","1","0","0","0","0","0","0","0","0","3","0","0",2016,11,2016-03-05,2016-03-11
"14","Mullaitivu","1","1","0","1","0","0","0","0","0","0","0","0",2016,11,2016-03-05,2016-03-11
"15","Batticaloa","13","1","0","1","0","3","0","0","0","2","0","0",2016,11,2016-03-05,2016-03-11
"16","Ampara","0","0","0","0","0","0","0","1","0","0","0","0",2016,11,2016-03-05,2016-03-11
"17","Trincomalee","5","0","0","0","0","0","1","0","0","4","0","0",2016,11,2016-03-05,2016-03-11
"18","Kurunagala","15","1","0","0","0","2","0","2","0","3","0","2",2016,11,2016-03-05,2016-03-11
"19","Puttalam","8","1","0","0","0","0","6","0","0","1","0","0",2016,11,2016-03-05,2016-03-11
"20","Anuradhapura","1","0","0","0","0","2","0","0","0","5","0","5",2016,11,2016-03-05,2016-03-11
"21","Polonnaruwa","4","0","0","0","0","2","0","0","0","1","1","2",2016,11,2016-03-05,2016-03-11
"22","Badulla","5","0","1","0","0","0","2","3","0","1","0","0",2016,11,2016-03-05,2016-03-11
"23","Monaragala","4","0","0","0","0","7","1","1","0","0","0","0",2016,11,2016-03-05,2016-03-11
"24","Ratnapura","29","8","0","0","0","5","0","8","0","3","8","0",2016,11,2016-03-05,2016-03-11
"25","Kegalle","13","3","1","2","0","5","0","2","0","6","3","0",2016,11,2016-03-05,2016-03-11
"26","Kalmune","0","0","0","0","0","0","0","0","0","0","0","0",2016,11,2016-03-05,2016-03-11
