"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","106","3","0","5","2","3","0","1","0",2009,32,2009-08-01,2009-08-07
"2","Gampaha","113","5","0","0","1","10","0","7","0",2009,32,2009-08-01,2009-08-07
"3","Kalutara","8","7","0","0","0","1","0","2","2",2009,32,2009-08-01,2009-08-07
"4","Kandy","87","1","0","1","0","2","0","4","0",2009,32,2009-08-01,2009-08-07
"5","Matale","71","0","0","0","0","5","1","2","0",2009,32,2009-08-01,2009-08-07
"6","NuwaraEliya","7","9","0","3","3","0","0","1","0",2009,32,2009-08-01,2009-08-07
"7","Galle","33","15","0","0","2","6","0","3","0",2009,32,2009-08-01,2009-08-07
"8","Hambanthota","16","0","0","0","0","0","2","2","0",2009,32,2009-08-01,2009-08-07
"9","Matara","17","9","0","0","1","2","8","5","0",2009,32,2009-08-01,2009-08-07
"10","Jaffna","0","0","0","2","0","0","0","0","0",2009,32,2009-08-01,2009-08-07
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2009,32,2009-08-01,2009-08-07
"12","Mannar","0","1","0","0","0","0","0","0","0",2009,32,2009-08-01,2009-08-07
"13","Vavuniya","2","20","4","15","0","0","0","57","0",2009,32,2009-08-01,2009-08-07
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2009,32,2009-08-01,2009-08-07
"15","Batticaloa","19","6","0","0","9","0","0","0","0",2009,32,2009-08-01,2009-08-07
"16","Ampara","2","0","0","0","0","1","1","2","0",2009,32,2009-08-01,2009-08-07
"17","Trincomalee","0","1","0","0","0","0","0","0","0",2009,32,2009-08-01,2009-08-07
"18","Kurunagala","123","2","0","2","0","2","1","1","0",2009,32,2009-08-01,2009-08-07
"19","Puttalam","21","9","0","0","0","0","1","1","0",2009,32,2009-08-01,2009-08-07
"20","Anuradhapura","5","0","0","0","0","0","0","6","1",2009,32,2009-08-01,2009-08-07
"21","Polonnaruwa","2","0","0","0","0","1","0","0","0",2009,32,2009-08-01,2009-08-07
"22","Badulla","2","2","0","1","0","2","1","5","0",2009,32,2009-08-01,2009-08-07
"23","Monaragala","5","4","0","1","1","0","2","5","0",2009,32,2009-08-01,2009-08-07
"24","Ratnapura","46","6","0","0","0","2","4","3","0",2009,32,2009-08-01,2009-08-07
"25","Kegalle","65","2","0","1","0","3","0","2","0",2009,32,2009-08-01,2009-08-07
"26","Kalmune","0","1","0","1","0","0","0","3","0",2009,32,2009-08-01,2009-08-07
