"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","301","1","0","4","0","9","0","1","0","3","2","0",2014,47,2014-11-15,2014-11-21
"2","Gampaha","123","0","0","0","0","2","0","0","0","0","0","1",2014,47,2014-11-15,2014-11-21
"3","Kalutara","39","2","0","1","0","15","0","0","0","13","1","0",2014,47,2014-11-15,2014-11-21
"4","Kandy","118","3","0","4","0","6","1","5","0","2","0","0",2014,47,2014-11-15,2014-11-21
"5","Matale","15","6","0","1","0","1","0","0","0","1","1","0",2014,47,2014-11-15,2014-11-21
"6","NuwaraEliya","5","2","0","0","0","2","0","1","0","2","0","0",2014,47,2014-11-15,2014-11-21
"7","Galle","14","1","0","1","0","5","2","0","0","1","1","0",2014,47,2014-11-15,2014-11-21
"8","Hambanthota","14","8","0","0","0","3","0","0","0","5","1","16",2014,47,2014-11-15,2014-11-21
"9","Matara","18","2","0","0","0","3","0","2","0","5","1","3",2014,47,2014-11-15,2014-11-21
"10","Jaffna","83","66","0","8","4","1","20","0","0","0","0","0",2014,47,2014-11-15,2014-11-21
"11","Kilinochchi","4","6","0","1","0","0","0","0","0","0","0","0",2014,47,2014-11-15,2014-11-21
"12","Mannar","37","5","0","1","0","0","0","1","0","0","0","0",2014,47,2014-11-15,2014-11-21
"13","Vavuniya","5","8","0","3","1","0","0","0","0","0","0","0",2014,47,2014-11-15,2014-11-21
"14","Mullaitivu","2","0","0","1","0","0","0","0","0","0","0","0",2014,47,2014-11-15,2014-11-21
"15","Batticaloa","34","13","0","0","2","0","0","0","0","1","0","0",2014,47,2014-11-15,2014-11-21
"16","Ampara","3","1","0","0","0","1","0","0","0","1","0","0",2014,47,2014-11-15,2014-11-21
"17","Trincomalee","13","2","0","0","0","0","0","0","0","2","0","0",2014,47,2014-11-15,2014-11-21
"18","Kurunagala","75","1","0","2","0","9","1","2","0","2","3","7",2014,47,2014-11-15,2014-11-21
"19","Puttalam","33","3","0","0","0","1","0","0","0","2","0","1",2014,47,2014-11-15,2014-11-21
"20","Anuradhapura","10","19","0","0","1","11","2","1","0","2","1","14",2014,47,2014-11-15,2014-11-21
"21","Polonnaruwa","20","8","0","0","1","5","0","1","0","3","0","0",2014,47,2014-11-15,2014-11-21
"22","Badulla","35","6","0","0","0","2","2","3","0","12","1","1",2014,47,2014-11-15,2014-11-21
"23","Monaragala","13","13","0","0","0","2","1","0","0","2","0","1",2014,47,2014-11-15,2014-11-21
"24","Ratnapura","36","2","0","0","0","19","0","3","0","2","3","0",2014,47,2014-11-15,2014-11-21
"25","Kegalle","38","0","0","0","0","17","0","6","0","4","1","0",2014,47,2014-11-15,2014-11-21
"26","Kalmune","80","4","0","0","1","0","0","0","0","1","1","0",2014,47,2014-11-15,2014-11-21
