"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","51","5","0","4","0","9","0","0","0",2010,40,2010-10-02,2010-10-08
"2","Gampaha","18","2","0","1","0","19","0","0","0",2010,40,2010-10-02,2010-10-08
"3","Kalutara","12","3","0","2","0","14","0","3","1",2010,40,2010-10-02,2010-10-08
"4","Kandy","19","15","0","2","0","3","1","6","0",2010,40,2010-10-02,2010-10-08
"5","Matale","2","2","0","1","0","2","0","0","0",2010,40,2010-10-02,2010-10-08
"6","NuwaraEliya","8","3","0","1","0","0","1","3","0",2010,40,2010-10-02,2010-10-08
"7","Galle","11","1","0","1","0","11","0","1","0",2010,40,2010-10-02,2010-10-08
"8","Hambanthota","6","0","0","0","0","0","1","0","0",2010,40,2010-10-02,2010-10-08
"9","Matara","1","2","0","0","0","3","4","0","0",2010,40,2010-10-02,2010-10-08
"10","Jaffna","2","9","0","11","0","0","0","0","0",2010,40,2010-10-02,2010-10-08
"11","Kilinochchi","1","0","0","0","0","0","0","0","0",2010,40,2010-10-02,2010-10-08
"12","Mannar","5","1","0","1","0","0","0","1","0",2010,40,2010-10-02,2010-10-08
"13","Vavuniya","1","0","0","0","0","0","0","0","0",2010,40,2010-10-02,2010-10-08
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2010,40,2010-10-02,2010-10-08
"15","Batticaloa","2","4","0","0","0","0","0","0","0",2010,40,2010-10-02,2010-10-08
"16","Ampara","0","3","0","0","0","0","0","0","0",2010,40,2010-10-02,2010-10-08
"17","Trincomalee","2","2","0","0","0","1","0","0","0",2010,40,2010-10-02,2010-10-08
"18","Kurunagala","15","4","0","3","0","6","0","6","0",2010,40,2010-10-02,2010-10-08
"19","Puttalam","3","3","0","0","0","3","0","0","0",2010,40,2010-10-02,2010-10-08
"20","Anuradhapura","8","6","0","1","4","2","0","0","0",2010,40,2010-10-02,2010-10-08
"21","Polonnaruwa","3","4","0","0","0","2","0","0","0",2010,40,2010-10-02,2010-10-08
"22","Badulla","9","3","0","2","0","2","3","8","0",2010,40,2010-10-02,2010-10-08
"23","Monaragala","12","1","0","1","0","0","0","1","0",2010,40,2010-10-02,2010-10-08
"24","Ratnapura","21","1","0","0","0","7","0","1","0",2010,40,2010-10-02,2010-10-08
"25","Kegalle","9","0","0","0","1","20","2","5","0",2010,40,2010-10-02,2010-10-08
"26","Kalmune","3","7","0","0","0","0","0","0","0",2010,40,2010-10-02,2010-10-08
