"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","110","6","1","1","4","15","0","2","1",2009,23,2009-05-30,2009-06-05
"2","Gampaha","120","3","1","0","0","6","0","3","0",2009,23,2009-05-30,2009-06-05
"3","Kalutara","75","9","1","2","0","13","0","1","0",2009,23,2009-05-30,2009-06-05
"4","Kandy","154","6","0","0","0","9","5","1","0",2009,23,2009-05-30,2009-06-05
"5","Matale","34","1","0","2","0","6","1","0","0",2009,23,2009-05-30,2009-06-05
"6","NuwaraEliya","4","12","0","4","0","1","2","3","0",2009,23,2009-05-30,2009-06-05
"7","Galle","17","5","0","0","2","2","1","0","0",2009,23,2009-05-30,2009-06-05
"8","Hambanthota","66","5","0","1","0","2","4","0","0",2009,23,2009-05-30,2009-06-05
"9","Matara","42","3","1","0","0","1","1","0","0",2009,23,2009-05-30,2009-06-05
"10","Jaffna","0","1","0","0","0","0","2","0","0",2009,23,2009-05-30,2009-06-05
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2009,23,2009-05-30,2009-06-05
"12","Mannar","0","0","0","0","0","0","0","1","0",2009,23,2009-05-30,2009-06-05
"13","Vavuniya","0","11","0","0","0","0","0","72","0",2009,23,2009-05-30,2009-06-05
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2009,23,2009-05-30,2009-06-05
"15","Batticaloa","11","4","0","1","2","0","0","0","0",2009,23,2009-05-30,2009-06-05
"16","Ampara","4","0","0","0","0","0","0","0","0",2009,23,2009-05-30,2009-06-05
"17","Trincomalee","4","5","0","0","0","2","1","0","0",2009,23,2009-05-30,2009-06-05
"18","Kurunagala","70","10","0","2","0","1","1","2","0",2009,23,2009-05-30,2009-06-05
"19","Puttalam","31","5","0","1","0","0","0","0","0",2009,23,2009-05-30,2009-06-05
"20","Anuradhapura","21","2","0","0","0","1","0","0","0",2009,23,2009-05-30,2009-06-05
"21","Polonnaruwa","0","1","0","0","0","0","0","0","0",2009,23,2009-05-30,2009-06-05
"22","Badulla","12","4","0","0","0","0","3","14","0",2009,23,2009-05-30,2009-06-05
"23","Monaragala","9","3","0","2","0","0","1","1","0",2009,23,2009-05-30,2009-06-05
"24","Ratnapura","61","12","0","0","0","4","1","0","0",2009,23,2009-05-30,2009-06-05
"25","Kegalle","128","8","0","0","0","9","1","4","0",2009,23,2009-05-30,2009-06-05
"26","Kalmune","5","0","0","1","0","0","0","1","0",2009,23,2009-05-30,2009-06-05
