"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","159","0","0","0","0","0","0","0","0",2012,27,2012-06-30,2012-07-06
"2","Gampaha","28","0","0","0","0","0","1","1","0",2012,27,2012-06-30,2012-07-06
"3","Kalutara","11","0","0","0","0","0","0","0","0",2012,27,2012-06-30,2012-07-06
"4","Kandy","0","0","0","0","0","0","0","0","0",2012,27,2012-06-30,2012-07-06
"5","Matale","1","0","0","0","0","1","0","0","0",2012,27,2012-06-30,2012-07-06
"6","NuwaraEliya","0","0","0","0","0","0","0","0","0",2012,27,2012-06-30,2012-07-06
"7","Galle","7","0","0","0","0","0","0","0","0",2012,27,2012-06-30,2012-07-06
"8","Hambanthota","0","0","0","0","0","0","0","0","0",2012,27,2012-06-30,2012-07-06
"9","Matara","0","0","0","0","0","0","0","0","0",2012,27,2012-06-30,2012-07-06
"10","Jaffna","0","0","0","2","0","0","0","0","0",2012,27,2012-06-30,2012-07-06
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2012,27,2012-06-30,2012-07-06
"12","Mannar","0","0","0","0","0","0","0","0","0",2012,27,2012-06-30,2012-07-06
"13","Vavuniya","0","0","0","0","8","0","0","0","0",2012,27,2012-06-30,2012-07-06
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2012,27,2012-06-30,2012-07-06
"15","Batticaloa","1","4","0","0","0","0","0","0","0",2012,27,2012-06-30,2012-07-06
"16","Ampara","0","0","0","0","0","0","0","0","0",2012,27,2012-06-30,2012-07-06
"17","Trincomalee","0","0","0","0","0","0","0","0","0",2012,27,2012-06-30,2012-07-06
"18","Kurunagala","35","2","0","0","0","2","0","0","0",2012,27,2012-06-30,2012-07-06
"19","Puttalam","0","0","0","0","0","0","0","0","0",2012,27,2012-06-30,2012-07-06
"20","Anuradhapura","1","1","0","2","0","1","0","0","0",2012,27,2012-06-30,2012-07-06
"21","Polonnaruwa","2","1","0","0","0","1","0","1","0",2012,27,2012-06-30,2012-07-06
"22","Badulla","0","0","0","0","0","0","0","0","0",2012,27,2012-06-30,2012-07-06
"23","Monaragala","0","0","0","0","0","0","0","0","0",2012,27,2012-06-30,2012-07-06
"24","Ratnapura","38","0","0","0","0","1","0","0","0",2012,27,2012-06-30,2012-07-06
"25","Kegalle","13","0","0","0","0","2","0","2","0",2012,27,2012-06-30,2012-07-06
"26","Kalmune","0","0","0","0","0","0","0","0","0",2012,27,2012-06-30,2012-07-06
