"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","178","3","0","8","0","7","0","2","0",2011,35,2011-08-27,2011-09-02
"2","Gampaha","54","1","0","3","0","4","0","4","0",2011,35,2011-08-27,2011-09-02
"3","Kalutara","16","5","0","3","0","5","0","1","0",2011,35,2011-08-27,2011-09-02
"4","Kandy","41","8","0","1","1","4","1","1","0",2011,35,2011-08-27,2011-09-02
"5","Matale","4","1","0","0","0","0","1","0","0",2011,35,2011-08-27,2011-09-02
"6","NuwaraEliya","7","0","1","3","0","0","2","0","0",2011,35,2011-08-27,2011-09-02
"7","Galle","4","1","0","1","0","6","2","0","0",2011,35,2011-08-27,2011-09-02
"8","Hambanthota","2","2","0","0","4","12","1","1","0",2011,35,2011-08-27,2011-09-02
"9","Matara","3","1","0","0","0","9","4","0","0",2011,35,2011-08-27,2011-09-02
"10","Jaffna","16","12","0","3","3","0","2","2","0",2011,35,2011-08-27,2011-09-02
"11","Kilinochchi","1","1","0","0","0","0","0","0","0",2011,35,2011-08-27,2011-09-02
"12","Mannar","0","1","0","1","0","0","0","0","0",2011,35,2011-08-27,2011-09-02
"13","Vavuniya","1","0","0","0","0","0","0","0","0",2011,35,2011-08-27,2011-09-02
"14","Mullaitivu","0","1","0","0","0","0","0","0","0",2011,35,2011-08-27,2011-09-02
"15","Batticaloa","2","4","0","0","0","0","0","0","0",2011,35,2011-08-27,2011-09-02
"16","Ampara","0","6","0","0","0","2","0","0","0",2011,35,2011-08-27,2011-09-02
"17","Trincomalee","7","5","0","0","0","0","0","0","0",2011,35,2011-08-27,2011-09-02
"18","Kurunagala","13","4","0","0","0","2","2","2","0",2011,35,2011-08-27,2011-09-02
"19","Puttalam","6","0","0","0","0","0","0","0","0",2011,35,2011-08-27,2011-09-02
"20","Anuradhapura","6","2","0","0","0","0","0","1","0",2011,35,2011-08-27,2011-09-02
"21","Polonnaruwa","4","0","0","0","0","1","0","0","0",2011,35,2011-08-27,2011-09-02
"22","Badulla","15","6","0","0","0","0","3","3","0",2011,35,2011-08-27,2011-09-02
"23","Monaragala","6","4","0","0","0","0","1","4","0",2011,35,2011-08-27,2011-09-02
"24","Ratnapura","5","0","0","2","0","8","0","0","0",2011,35,2011-08-27,2011-09-02
"25","Kegalle","19","1","0","1","0","2","0","4","0",2011,35,2011-08-27,2011-09-02
"26","Kalmune","1","4","0","0","0","0","0","0","0",2011,35,2011-08-27,2011-09-02
