"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","6","0","0","0","0","3","0","0","0","0","1","0",2020,50,2020-12-05,2020-12-11
"2","Gampaha","16","0","0","0","0","2","0","0","0","2","1","0",2020,50,2020-12-05,2020-12-11
"3","Kalutara","20","0","0","0","0","49","0","0","0","4","1","0",2020,50,2020-12-05,2020-12-11
"4","Kandy","12","0","0","0","0","14","4","0","0","0","0","0",2020,50,2020-12-05,2020-12-11
"5","Matale","2","0","0","0","0","19","1","0","0","0","0","5",2020,50,2020-12-05,2020-12-11
"6","NuwaraEliya","1","0","0","0","0","0","2","0","0","0","0","0",2020,50,2020-12-05,2020-12-11
"7","Galle","5","0","0","0","0","67","2","0","0","2","0","1",2020,50,2020-12-05,2020-12-11
"8","Hambanthota","2","0","0","0","0","18","1","1","0","3","2","39",2020,50,2020-12-05,2020-12-11
"9","Matara","1","0","0","0","0","10","1","0","0","1","1","4",2020,50,2020-12-05,2020-12-11
"10","Jaffna","7","2","0","0","0","1","17","0","0","1","0","0",2020,50,2020-12-05,2020-12-11
"11","Kilinochchi","1","0","0","0","1","1","1","0","0","0","0","0",2020,50,2020-12-05,2020-12-11
"12","Mannar","0","0","0","0","0","1","0","0","0","0","0","0",2020,50,2020-12-05,2020-12-11
"13","Vavuniya","0","0","0","0","0","1","0","0","0","1","0","0",2020,50,2020-12-05,2020-12-11
"14","Mullaitivu","0","0","0","0","0","0","0","0","0","0","0","0",2020,50,2020-12-05,2020-12-11
"15","Batticaloa","181","0","0","1","0","1","0","0","0","6","0","0",2020,50,2020-12-05,2020-12-11
"16","Ampara","0","0","0","0","0","3","0","0","0","2","0","0",2020,50,2020-12-05,2020-12-11
"17","Trincomalee","3","0","1","0","0","0","2","6","0","2","0","0",2020,50,2020-12-05,2020-12-11
"18","Kurunagala","8","2","0","0","0","18","0","0","0","3","4","19",2020,50,2020-12-05,2020-12-11
"19","Puttalam","0","1","0","0","0","1","1","0","0","1","1","0",2020,50,2020-12-05,2020-12-11
"20","Anuradhapura","4","0","0","0","0","34","0","0","0","2","2","6",2020,50,2020-12-05,2020-12-11
"21","Polonnaruwa","2","0","0","0","5","2","0","0","0","5","0","12",2020,50,2020-12-05,2020-12-11
"22","Badulla","7","0","0","0","0","5","1","0","0","3","0","0",2020,50,2020-12-05,2020-12-11
"23","Monaragala","0","0","0","0","0","0","0","0","0","0","0","0",2020,50,2020-12-05,2020-12-11
"24","Ratnapura","7","2","0","0","0","21","1","0","0","1","1","0",2020,50,2020-12-05,2020-12-11
"25","Kegalle","8","0","0","1","0","16","2","0","0","6","0","0",2020,50,2020-12-05,2020-12-11
"26","Kalmune","5","0","0","0","0","0","0","0","0","0","1","0",2020,50,2020-12-05,2020-12-11
