"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","279","3","0","0","0","7","0","0","0","6","2","0",2019,25,2019-06-15,2019-06-21
"2","Gampaha","80","0","0","0","2","1","0","0","0","2","0","9",2019,25,2019-06-15,2019-06-21
"3","Kalutara","129","0","1","0","0","6","0","0","0","6","0","0",2019,25,2019-06-15,2019-06-21
"4","Kandy","62","4","1","0","0","0","4","0","0","4","5","1",2019,25,2019-06-15,2019-06-21
"5","Matale","19","1","0","0","0","1","1","0","0","1","1","4",2019,25,2019-06-15,2019-06-21
"6","NuwaraEliya","5","0","0","0","0","1","0","0","0","7","0","0",2019,25,2019-06-15,2019-06-21
"7","Galle","148","2","1","0","0","7","0","0","0","3","0","0",2019,25,2019-06-15,2019-06-21
"8","Hambanthota","21","0","0","0","0","4","1","0","0","2","2","11",2019,25,2019-06-15,2019-06-21
"9","Matara","68","1","0","0","1","12","0","0","0","5","0","11",2019,25,2019-06-15,2019-06-21
"10","Jaffna","16","12","2","0","2","1","0","0","0","10","0","0",2019,25,2019-06-15,2019-06-21
"11","Kilinochchi","3","1","0","0","0","0","0","0","0","2","2","0",2019,25,2019-06-15,2019-06-21
"12","Mannar","1","0","0","0","0","0","0","0","0","0","0","0",2019,25,2019-06-15,2019-06-21
"13","Vavuniya","0","0","0","0","0","0","0","0","0","0","0","0",2019,25,2019-06-15,2019-06-21
"14","Mullaitivu","0","0","0","0","0","0","0","0","0","0","0","0",2019,25,2019-06-15,2019-06-21
"15","Batticaloa","21","0","0","0","0","2","0","0","0","7","0","0",2019,25,2019-06-15,2019-06-21
"16","Ampara","3","3","0","0","1","1","0","0","0","11","0","0",2019,25,2019-06-15,2019-06-21
"17","Trincomalee","14","0","0","0","0","0","0","1","0","5","0","0",2019,25,2019-06-15,2019-06-21
"18","Kurunagala","35","3","1","1","0","3","0","0","1","8","2","15",2019,25,2019-06-15,2019-06-21
"19","Puttalam","18","1","0","0","1","0","0","0","0","0","1","0",2019,25,2019-06-15,2019-06-21
"20","Anuradhapura","4","1","0","0","0","1","0","0","0","1","1","5",2019,25,2019-06-15,2019-06-21
"21","Polonnaruwa","3","0","0","0","0","0","0","0","0","5","1","4",2019,25,2019-06-15,2019-06-21
"22","Badulla","35","4","0","0","0","10","5","0","0","12","3","0",2019,25,2019-06-15,2019-06-21
"23","Monaragala","15","1","0","0","0","3","0","0","0","8","4","4",2019,25,2019-06-15,2019-06-21
"24","Ratnapura","57","1","0","0","0","25","1","0","0","4","6","3",2019,25,2019-06-15,2019-06-21
"25","Kegalle","24","0","0","0","0","4","2","0","0","1","3","2",2019,25,2019-06-15,2019-06-21
"26","Kalmune","4","1","0","0","1","0","0","0","0","7","0","0",2019,25,2019-06-15,2019-06-21
