"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","1779","0","1","2","1","1","0","0","0","11","0","0",2017,27,2017-07-01,2017-07-07
"2","Gampaha","1802","0","0","0","0","0","0","0","0","2","0","0",2017,27,2017-07-01,2017-07-07
"3","Kalutara","598","1","0","0","2","5","0","0","0","9","0","0",2017,27,2017-07-01,2017-07-07
"4","Kandy","1002","1","0","0","0","0","0","0","0","2","1","0",2017,27,2017-07-01,2017-07-07
"5","Matale","204","2","0","0","0","3","0","0","0","0","2","1",2017,27,2017-07-01,2017-07-07
"6","NuwaraEliya","80","0","0","2","0","3","7","0","0","1","4","0",2017,27,2017-07-01,2017-07-07
"7","Galle","287","2","0","0","0","17","3","0","0","12","7","0",2017,27,2017-07-01,2017-07-07
"8","Hambanthota","117","0","0","0","0","1","2","0","0","5","0","0",2017,27,2017-07-01,2017-07-07
"9","Matara","464","0","0","0","1","17","0","0","0","4","0","4",2017,27,2017-07-01,2017-07-07
"10","Jaffna","86","8","1","0","0","1","2","0","0","8","1","0",2017,27,2017-07-01,2017-07-07
"11","Kilinochchi","27","0","0","0","0","0","0","0","0","0","0","0",2017,27,2017-07-01,2017-07-07
"12","Mannar","8","0","0","0","0","0","0","0","0","1","0","0",2017,27,2017-07-01,2017-07-07
"13","Vavuniya","44","0","0","1","2","0","0","0","0","2","0","0",2017,27,2017-07-01,2017-07-07
"14","Mullaitivu","25","0","0","0","0","0","0","0","0","0","0","0",2017,27,2017-07-01,2017-07-07
"15","Batticaloa","85","1","0","0","0","2","0","0","0","3","0","0",2017,27,2017-07-01,2017-07-07
"16","Ampara","55","1","0","0","0","0","0","0","0","4","1","0",2017,27,2017-07-01,2017-07-07
"17","Trincomalee","33","0","0","1","0","1","0","0","0","1","0","0",2017,27,2017-07-01,2017-07-07
"18","Kurunagala","564","4","0","0","0","1","1","0","0","6","4","3",2017,27,2017-07-01,2017-07-07
"19","Puttalam","341","4","0","0","0","0","0","0","0","1","4","0",2017,27,2017-07-01,2017-07-07
"20","Anuradhapura","244","0","1","0","1","3","1","0","0","3","5","6",2017,27,2017-07-01,2017-07-07
"21","Polonnaruwa","123","0","0","0","5","1","1","1","0","5","1","2",2017,27,2017-07-01,2017-07-07
"22","Badulla","278","1","1","0","1","1","10","1","0","10","5","0",2017,27,2017-07-01,2017-07-07
"23","Monaragala","168","2","0","0","0","7","1","1","0","3","8","0",2017,27,2017-07-01,2017-07-07
"24","Ratnapura","920","1","0","0","1","25","1","1","0","2","1","0",2017,27,2017-07-01,2017-07-07
"25","Kegalle","632","0","0","0","1","2","1","0","0","12","0","0",2017,27,2017-07-01,2017-07-07
"26","Kalmune","52","11","0","0","2","0","0","0","0","3","1","0",2017,27,2017-07-01,2017-07-07
