"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","401","1","1","0","13","5","0","0","0","16","2","0",2019,31,2019-07-27,2019-08-02
"2","Gampaha","318","0","0","0","0","1","0","0","0","8","0","0",2019,31,2019-07-27,2019-08-02
"3","Kalutara","196","0","0","0","2","10","0","0","0","11","2","0",2019,31,2019-07-27,2019-08-02
"4","Kandy","154","3","0","0","1","0","1","0","1","9","1","2",2019,31,2019-07-27,2019-08-02
"5","Matale","16","0","0","0","1","1","0","1","0","1","0","7",2019,31,2019-07-27,2019-08-02
"6","NuwaraEliya","7","1","0","1","0","0","0","0","0","3","1","0",2019,31,2019-07-27,2019-08-02
"7","Galle","246","2","0","0","0","16","0","0","0","9","1","0",2019,31,2019-07-27,2019-08-02
"8","Hambanthota","53","0","0","0","0","4","2","0","0","1","1","11",2019,31,2019-07-27,2019-08-02
"9","Matara","223","2","0","0","0","7","1","0","0","7","1","14",2019,31,2019-07-27,2019-08-02
"10","Jaffna","20","4","0","0","1","0","1","0","0","2","0","0",2019,31,2019-07-27,2019-08-02
"11","Kilinochchi","2","1","0","0","0","0","1","0","0","0","0","0",2019,31,2019-07-27,2019-08-02
"12","Mannar","2","0","0","0","0","0","0","0","0","0","0","0",2019,31,2019-07-27,2019-08-02
"13","Vavuniya","4","1","0","0","0","1","0","0","0","1","0","0",2019,31,2019-07-27,2019-08-02
"14","Mullaitivu","0","0","0","1","0","2","0","0","0","0","0","0",2019,31,2019-07-27,2019-08-02
"15","Batticaloa","19","9","0","0","3","2","0","0","0","3","0","0",2019,31,2019-07-27,2019-08-02
"16","Ampara","3","2","0","0","0","2","0","0","0","18","0","0",2019,31,2019-07-27,2019-08-02
"17","Trincomalee","15","1","0","0","0","0","0","0","0","0","0","0",2019,31,2019-07-27,2019-08-02
"18","Kurunagala","47","1","2","0","0","0","0","0","0","6","3","8",2019,31,2019-07-27,2019-08-02
"19","Puttalam","32","0","0","0","0","0","1","0","0","0","3","1",2019,31,2019-07-27,2019-08-02
"20","Anuradhapura","12","1","1","0","0","1","0","0","0","5","2","13",2019,31,2019-07-27,2019-08-02
"21","Polonnaruwa","9","4","0","0","0","2","0","0","0","3","0","8",2019,31,2019-07-27,2019-08-02
"22","Badulla","36","1","0","1","0","4","4","0","0","7","3","1",2019,31,2019-07-27,2019-08-02
"23","Monaragala","11","1","0","0","1","3","5","0","0","3","0","0",2019,31,2019-07-27,2019-08-02
"24","Ratnapura","85","1","0","0","0","11","2","1","0","3","4","8",2019,31,2019-07-27,2019-08-02
"25","Kegalle","48","1","2","0","5","5","2","0","0","3","2","1",2019,31,2019-07-27,2019-08-02
"26","Kalmune","6","4","0","0","0","2","0","0","0","3","1","0",2019,31,2019-07-27,2019-08-02
