"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","91","1","0","5","0","7","0","1","0",2011,46,2011-11-12,2011-11-18
"2","Gampaha","36","0","0","1","0","3","0","0","0",2011,46,2011-11-12,2011-11-18
"3","Kalutara","16","0","0","1","0","6","0","2","0",2011,46,2011-11-12,2011-11-18
"4","Kandy","34","7","0","0","0","5","1","1","0",2011,46,2011-11-12,2011-11-18
"5","Matale","8","4","0","0","0","0","0","0","0",2011,46,2011-11-12,2011-11-18
"6","NuwaraEliya","0","0","0","0","0","0","0","0","0",2011,46,2011-11-12,2011-11-18
"7","Galle","0","1","0","0","0","1","2","0","0",2011,46,2011-11-12,2011-11-18
"8","Hambanthota","2","0","0","0","0","1","0","0","0",2011,46,2011-11-12,2011-11-18
"9","Matara","17","0","0","1","0","11","1","1","0",2011,46,2011-11-12,2011-11-18
"10","Jaffna","8","8","0","2","0","0","3","2","0",2011,46,2011-11-12,2011-11-18
"11","Kilinochchi","0","0","0","1","1","0","0","0","0",2011,46,2011-11-12,2011-11-18
"12","Mannar","0","0","0","0","0","0","0","0","0",2011,46,2011-11-12,2011-11-18
"13","Vavuniya","0","2","0","0","0","0","0","0","0",2011,46,2011-11-12,2011-11-18
"14","Mullaitivu","0","5","0","0","0","0","0","0","0",2011,46,2011-11-12,2011-11-18
"15","Batticaloa","73","1","0","0","0","1","0","0","0",2011,46,2011-11-12,2011-11-18
"16","Ampara","6","14","0","0","0","1","1","0","0",2011,46,2011-11-12,2011-11-18
"17","Trincomalee","4","5","0","0","0","0","1","0","0",2011,46,2011-11-12,2011-11-18
"18","Kurunagala","8","2","0","0","1","9","0","1","0",2011,46,2011-11-12,2011-11-18
"19","Puttalam","2","0","0","0","3","0","0","1","0",2011,46,2011-11-12,2011-11-18
"20","Anuradhapura","1","5","0","0","0","2","0","0","0",2011,46,2011-11-12,2011-11-18
"21","Polonnaruwa","0","3","0","0","0","0","0","0","0",2011,46,2011-11-12,2011-11-18
"22","Badulla","9","10","0","1","0","0","0","2","0",2011,46,2011-11-12,2011-11-18
"23","Monaragala","18","8","0","5","0","1","3","3","0",2011,46,2011-11-12,2011-11-18
"24","Ratnapura","9","4","1","3","0","8","0","1","0",2011,46,2011-11-12,2011-11-18
"25","Kegalle","15","1","0","1","0","2","0","20","0",2011,46,2011-11-12,2011-11-18
"26","Kalmune","3","4","0","2","0","0","0","0","0",2011,46,2011-11-12,2011-11-18
