"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","136","1","0","1","0","00","0","1","0",2012,32,2012-08-04,2012-08-10
"2","Gampaha","75","3","0","1","0","2","0","5","0",2012,32,2012-08-04,2012-08-10
"3","Kalutara","32","0","0","0","0","3","0","0","0",2012,32,2012-08-04,2012-08-10
"4","Kandy","36","1","0","0","0","0","2","1","0",2012,32,2012-08-04,2012-08-10
"5","Matale","4","2","0","0","1","1","0","1","0",2012,32,2012-08-04,2012-08-10
"6","NuwaraEliya","7","2","0","0","0","1","0","0","0",2012,32,2012-08-04,2012-08-10
"7","Galle","21","4","0","0","0","1","0","0","0",2012,32,2012-08-04,2012-08-10
"8","Hambanthota","17","3","0","0","0","0","0","0","0",2012,32,2012-08-04,2012-08-10
"9","Matara","46","4","0","1","0","0","3","3","0",2012,32,2012-08-04,2012-08-10
"10","Jaffna","11","4","0","14","5","0","0","1","0",2012,32,2012-08-04,2012-08-10
"11","Kilinochchi","0","0","0","1","0","0","0","0","0",2012,32,2012-08-04,2012-08-10
"12","Mannar","2","0","0","1","0","0","0","0","0",2012,32,2012-08-04,2012-08-10
"13","Vavuniya","4","3","0","0","2","0","1","0","0",2012,32,2012-08-04,2012-08-10
"14","Mullaitivu","1","0","0","1","0","0","0","0","0",2012,32,2012-08-04,2012-08-10
"15","Batticaloa","4","4","0","0","0","0","0","0","0",2012,32,2012-08-04,2012-08-10
"16","Ampara","1","2","0","0","0","0","0","0","0",2012,32,2012-08-04,2012-08-10
"17","Trincomalee","1","3","0","0","0","0","0","0","0",2012,32,2012-08-04,2012-08-10
"18","Kurunagala","70","7","0","3","1","0","1","2","0",2012,32,2012-08-04,2012-08-10
"19","Puttalam","28","0","0","0","0","0","1","0","1",2012,32,2012-08-04,2012-08-10
"20","Anuradhapura","5","3","0","0","0","4","0","2","0",2012,32,2012-08-04,2012-08-10
"21","Polonnaruwa","2","0","0","0","0","0","0","0","0",2012,32,2012-08-04,2012-08-10
"22","Badulla","10","0","0","1","0","0","3","0","0",2012,32,2012-08-04,2012-08-10
"23","Monaragala","5","0","0","0","0","0","0","1","0",2012,32,2012-08-04,2012-08-10
"24","Ratnapura","93","2","0","0","0","1","0","3","0",2012,32,2012-08-04,2012-08-10
"25","Kegalle","66","0","0","0","0","5","0","8","0",2012,32,2012-08-04,2012-08-10
"26","Kalmune","1","4","0","0","2","0","0","0","0",2012,32,2012-08-04,2012-08-10
