"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","102","2","0","1","0","6","0","0","0","19","8","0",2018,36,2018-09-01,2018-09-07
"2","Gampaha","100","2","0","1","0","7","0","1","0","10","1","1",2018,36,2018-09-01,2018-09-07
"3","Kalutara","37","1","0","1","0","8","0","0","0","21","4","0",2018,36,2018-09-01,2018-09-07
"4","Kandy","96","5","0","0","0","0","1","0","0","4","0","0",2018,36,2018-09-01,2018-09-07
"5","Matale","9","0","0","0","0","0","0","0","0","0","0","3",2018,36,2018-09-01,2018-09-07
"6","NuwaraEliya","7","2","0","1","0","5","2","0","0","3","0","0",2018,36,2018-09-01,2018-09-07
"7","Galle","11","0","0","0","0","7","0","0","0","7","1","0",2018,36,2018-09-01,2018-09-07
"8","Hambanthota","8","1","0","0","0","3","3","0","0","12","2","32",2018,36,2018-09-01,2018-09-07
"9","Matara","34","1","0","1","0","7","1","0","0","5","1","12",2018,36,2018-09-01,2018-09-07
"10","Jaffna","21","2","0","0","1","0","0","0","0","3","0","0",2018,36,2018-09-01,2018-09-07
"11","Kilinochchi","11","1","0","0","0","1","1","0","0","0","0","0",2018,36,2018-09-01,2018-09-07
"12","Mannar","0","0","0","0","0","0","0","0","0","0","0","0",2018,36,2018-09-01,2018-09-07
"13","Vavuniya","4","0","0","2","0","0","0","0","0","0","0","0",2018,36,2018-09-01,2018-09-07
"14","Mullaitivu","2","1","0","1","0","0","0","0","0","1","0","0",2018,36,2018-09-01,2018-09-07
"15","Batticaloa","25","6","0","0","0","0","0","0","0","5","0","0",2018,36,2018-09-01,2018-09-07
"16","Ampara","2","3","0","0","0","0","0","1","0","4","1","0",2018,36,2018-09-01,2018-09-07
"17","Trincomalee","10","0","0","0","0","2","1","0","0","4","0","0",2018,36,2018-09-01,2018-09-07
"18","Kurunagala","31","2","0","0","0","3","0","1","0","13","0","8",2018,36,2018-09-01,2018-09-07
"19","Puttalam","12","2","0","0","0","2","0","0","0","1","2","0",2018,36,2018-09-01,2018-09-07
"20","Anuradhapura","15","3","0","0","0","1","0","0","0","6","1","16",2018,36,2018-09-01,2018-09-07
"21","Polonnaruwa","8","0","0","0","4","0","0","0","0","3","0","11",2018,36,2018-09-01,2018-09-07
"22","Badulla","8","2","1","0","1","7","3","0","0","12","0","0",2018,36,2018-09-01,2018-09-07
"23","Monaragala","10","2","0","0","0","4","6","4","0","4","6","0",2018,36,2018-09-01,2018-09-07
"24","Ratnapura","20","7","0","1","0","30","0","2","0","5","0","4",2018,36,2018-09-01,2018-09-07
"25","Kegalle","22","1","1","0","1","13","1","0","0","15","3","1",2018,36,2018-09-01,2018-09-07
"26","Kalmune","9","0","0","0","0","1","0","0","0","6","0","0",2018,36,2018-09-01,2018-09-07
