"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","320","1","0","1","0","2","1","0","0","6","1","0",2018,52,2018-12-22,2018-12-28
"2","Gampaha","151","1","1","2","2","4","0","0","1","13","1","0",2018,52,2018-12-22,2018-12-28
"3","Kalutara","102","4","0","1","1","20","0","0","0","11","0","0",2018,52,2018-12-22,2018-12-28
"4","Kandy","54","0","0","0","2","6","0","0","0","4","0","1",2018,52,2018-12-22,2018-12-28
"5","Matale","7","0","0","0","1","3","1","0","0","0","0","16",2018,52,2018-12-22,2018-12-28
"6","NuwaraEliya","2","2","0","0","0","2","2","1","0","0","1","0",2018,52,2018-12-22,2018-12-28
"7","Galle","17","2","0","0","0","8","1","0","0","5","2","0",2018,52,2018-12-22,2018-12-28
"8","Hambanthota","19","2","0","0","0","6","6","0","0","3","3","3",2018,52,2018-12-22,2018-12-28
"9","Matara","35","0","1","0","0","1","1","1","0","9","1","8",2018,52,2018-12-22,2018-12-28
"10","Jaffna","236","3","0","1","0","3","22","0","0","2","0","0",2018,52,2018-12-22,2018-12-28
"11","Kilinochchi","13","0","0","0","0","5","2","0","0","0","0","0",2018,52,2018-12-22,2018-12-28
"12","Mannar","4","0","1","0","0","0","1","0","0","0","0","0",2018,52,2018-12-22,2018-12-28
"13","Vavuniya","11","0","2","0","0","0","1","0","0","3","0","0",2018,52,2018-12-22,2018-12-28
"14","Mullaitivu","1","0","0","0","0","2","0","0","0","0","0","0",2018,52,2018-12-22,2018-12-28
"15","Batticaloa","47","9","0","0","1","2","0","0","0","6","0","0",2018,52,2018-12-22,2018-12-28
"16","Ampara","0","2","0","0","0","1","0","0","0","2","2","0",2018,52,2018-12-22,2018-12-28
"17","Trincomalee","26","0","0","0","0","0","0","0","0","0","0","0",2018,52,2018-12-22,2018-12-28
"18","Kurunagala","45","0","0","2","1","11","1","1","0","10","0","22",2018,52,2018-12-22,2018-12-28
"19","Puttalam","27","1","0","0","0","0","0","0","0","0","0","0",2018,52,2018-12-22,2018-12-28
"20","Anuradhapura","18","0","1","0","4","4","1","0","0","13","1","6",2018,52,2018-12-22,2018-12-28
"21","Polonnaruwa","8","2","0","0","0","13","0","0","0","9","0","9",2018,52,2018-12-22,2018-12-28
"22","Badulla","22","1","1","0","1","4","2","0","0","15","7","0",2018,52,2018-12-22,2018-12-28
"23","Monaragala","8","1","0","0","0","15","3","0","0","0","5","0",2018,52,2018-12-22,2018-12-28
"24","Ratnapura","25","3","0","0","1","21","0","1","0","1","4","0",2018,52,2018-12-22,2018-12-28
"25","Kegalle","32","0","0","0","0","2","0","0","0","9","2","0",2018,52,2018-12-22,2018-12-28
"26","Kalmune","22","1","0","0","0","0","0","0","0","3","0","0",2018,52,2018-12-22,2018-12-28
