"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","51","0","0","2","0","5","0","0","0",2012,47,2012-11-17,2012-11-23
"2","Gampaha","88","2","0","1","0","10","1","3","0",2012,47,2012-11-17,2012-11-23
"3","Kalutara","22","2","0","1","0","4","0","0","0",2012,47,2012-11-17,2012-11-23
"4","Kandy","42","4","0","0","2","3","1","11","0",2012,47,2012-11-17,2012-11-23
"5","Matale","3","4","0","0","5","1","0","0","0",2012,47,2012-11-17,2012-11-23
"6","NuwaraEliya","5","0","0","0","0","3","0","2","0",2012,47,2012-11-17,2012-11-23
"7","Galle","20","6","0","0","0","2","3","0","0",2012,47,2012-11-17,2012-11-23
"8","Hambanthota","13","2","0","1","0","5","1","2","0",2012,47,2012-11-17,2012-11-23
"9","Matara","30","21","0","0","0","6","2","0","0",2012,47,2012-11-17,2012-11-23
"10","Jaffna","28","8","0","11","1","1","4","0","0",2012,47,2012-11-17,2012-11-23
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2012,47,2012-11-17,2012-11-23
"12","Mannar","6","2","0","0","0","0","1","0","0",2012,47,2012-11-17,2012-11-23
"13","Vavuniya","1","3","0","0","0","0","0","0","0",2012,47,2012-11-17,2012-11-23
"14","Mullaitivu","0","4","0","0","0","0","0","0","0",2012,47,2012-11-17,2012-11-23
"15","Batticaloa","12","4","0","0","0","0","0","0","0",2012,47,2012-11-17,2012-11-23
"16","Ampara","1","1","0","0","0","0","0","0","0",2012,47,2012-11-17,2012-11-23
"17","Trincomalee","2","9","0","0","0","1","0","0","0",2012,47,2012-11-17,2012-11-23
"18","Kurunagala","72","3","0","1","0","4","0","2","0",2012,47,2012-11-17,2012-11-23
"19","Puttalam","46","2","0","0","0","0","0","0","0",2012,47,2012-11-17,2012-11-23
"20","Anuradhapura","7","2","0","0","2","2","0","1","0",2012,47,2012-11-17,2012-11-23
"21","Polonnaruwa","2","0","0","0","0","1","0","0","0",2012,47,2012-11-17,2012-11-23
"22","Badulla","10","2","0","0","0","0","0","0","0",2012,47,2012-11-17,2012-11-23
"23","Monaragala","3","34","0","0","0","4","4","0","0",2012,47,2012-11-17,2012-11-23
"24","Ratnapura","42","11","0","0","2","4","0","1","0",2012,47,2012-11-17,2012-11-23
"25","Kegalle","31","2","0","0","0","8","0","5","0",2012,47,2012-11-17,2012-11-23
"26","Kalmune","5","2","0","0","1","0","0","0","0",2012,47,2012-11-17,2012-11-23
