"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","124","2","1","1","6","10","0","0","0","12","1","0",2015,11,2015-03-07,2015-03-13
"2","Gampaha","58","1","0","2","1","26","0","1","0","8","0","0",2015,11,2015-03-07,2015-03-13
"3","Kalutara","39","3","0","2","0","12","0","1","0","11","1","0",2015,11,2015-03-07,2015-03-13
"4","Kandy","1","0","0","0","0","0","0","0","0","0","0","0",2015,11,2015-03-07,2015-03-13
"5","Matale","3","0","0","0","0","0","0","0","0","1","0","0",2015,11,2015-03-07,2015-03-13
"6","NuwaraEliya","3","6","0","0","0","0","6","3","0","0","2","0",2015,11,2015-03-07,2015-03-13
"7","Galle","2","0","0","0","0","0","0","0","0","0","0","0",2015,11,2015-03-07,2015-03-13
"8","Hambanthota","6","0","0","0","0","1","3","2","0","3","1","5",2015,11,2015-03-07,2015-03-13
"9","Matara","5","0","0","1","0","11","4","2","0","5","1","1",2015,11,2015-03-07,2015-03-13
"10","Jaffna","32","8","0","5","1","0","14","1","0","3","0","0",2015,11,2015-03-07,2015-03-13
"11","Kilinochchi","0","2","0","0","0","0","0","0","0","0","0","0",2015,11,2015-03-07,2015-03-13
"12","Mannar","0","0","0","0","0","0","0","0","0","0","0","0",2015,11,2015-03-07,2015-03-13
"13","Vavuniya","1","0","0","7","0","1","1","0","0","0","1","0",2015,11,2015-03-07,2015-03-13
"14","Mullaitivu","3","0","0","1","0","0","0","0","0","0","0","0",2015,11,2015-03-07,2015-03-13
"15","Batticaloa","51","9","0","2","0","1","0","0","0","1","1","0",2015,11,2015-03-07,2015-03-13
"16","Ampara","3","2","0","0","0","0","0","0","0","8","0","0",2015,11,2015-03-07,2015-03-13
"17","Trincomalee","21","2","0","0","0","1","0","0","0","7","0","0",2015,11,2015-03-07,2015-03-13
"18","Kurunagala","26","4","0","0","6","4","0","1","0","11","0","0",2015,11,2015-03-07,2015-03-13
"19","Puttalam","11","0","0","0","0","0","0","0","0","3","0","0",2015,11,2015-03-07,2015-03-13
"20","Anuradhapura","2","1","0","0","0","4","0","0","0","3","0","7",2015,11,2015-03-07,2015-03-13
"21","Polonnaruwa","5","3","0","1","0","1","0","1","0","3","21","8",2015,11,2015-03-07,2015-03-13
"22","Badulla","7","1","0","1","0","4","1","3","0","3","1","0",2015,11,2015-03-07,2015-03-13
"23","Monaragala","5","0","0","1","0","6","3","3","0","6","0","1",2015,11,2015-03-07,2015-03-13
"24","Ratnapura","9","5","0","0","0","7","0","3","0","4","0","0",2015,11,2015-03-07,2015-03-13
"25","Kegalle","9","2","0","2","0","7","2","8","0","4","0","0",2015,11,2015-03-07,2015-03-13
"26","Kalmune","4","2","0","0","1","1","0","0","0","4","0","0",2015,11,2015-03-07,2015-03-13
