"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","20","0","0","0","0","4","0","0","0",2009,15,2009-04-04,2009-04-10
"2","Gampaha","5","0","0","0","0","4","0","0","0",2009,15,2009-04-04,2009-04-10
"3","Kalutara","4","0","0","0","0","1","0","0","0",2009,15,2009-04-04,2009-04-10
"4","Kandy","5","1","0","0","0","0","1","0","0",2009,15,2009-04-04,2009-04-10
"5","Matale","6","3","0","0","0","1","0","0","0",2009,15,2009-04-04,2009-04-10
"6","NuwaraEliya","2","0","0","0","0","0","3","0","0",2009,15,2009-04-04,2009-04-10
"7","Galle","0","0","0","0","0","1","0","0","0",2009,15,2009-04-04,2009-04-10
"8","Hambanthota","0","1","0","0","0","2","0","0","0",2009,15,2009-04-04,2009-04-10
"9","Matara","1","2","0","0","0","1","0","0","0",2009,15,2009-04-04,2009-04-10
"10","Jaffna","0","0","0","0","0","0","0","00","0",2009,15,2009-04-04,2009-04-10
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2009,15,2009-04-04,2009-04-10
"12","Mannar","0","0","0","0","0","0","0","0","0",2009,15,2009-04-04,2009-04-10
"13","Vavuniya","0","0","0","2","0","0","0","0","0",2009,15,2009-04-04,2009-04-10
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2009,15,2009-04-04,2009-04-10
"15","Batticaloa","0","0","0","0","0","0","0","0","0",2009,15,2009-04-04,2009-04-10
"16","Ampara","0","0","0","0","0","0","0","0","0",2009,15,2009-04-04,2009-04-10
"17","Trincomalee","0","0","0","0","0","0","0","0","0",2009,15,2009-04-04,2009-04-10
"18","Kurunagala","4","2","1","0","0","0","0","0","1",2009,15,2009-04-04,2009-04-10
"19","Puttalam","0","0","0","0","0","0","0","0","0",2009,15,2009-04-04,2009-04-10
"20","Anuradhapura","4","0","0","0","0","3","0","0","0",2009,15,2009-04-04,2009-04-10
"21","Polonnaruwa","0","0","0","0","0","0","0","0","0",2009,15,2009-04-04,2009-04-10
"22","Badulla","0","0","0","0","0","0","0","1","0",2009,15,2009-04-04,2009-04-10
"23","Monaragala","0","0","0","0","0","0","0","0","0",2009,15,2009-04-04,2009-04-10
"24","Ratnapura","0","3","0","2","0","0","0","0","0",2009,15,2009-04-04,2009-04-10
"25","Kegalle","1","0","0","0","0","1","0","0","0",2009,15,2009-04-04,2009-04-10
"26","Kalmune","0","0","0","0","0","0","0","0","0",2009,15,2009-04-04,2009-04-10
