"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","341","0","0","1","0","7","2","0","0","19","0","0",2019,4,2019-01-19,2019-01-25
"2","Gampaha","177","0","0","0","0","0","0","0","0","19","1","3",2019,4,2019-01-19,2019-01-25
"3","Kalutara","70","1","0","0","20","12","0","0","0","25","4","0",2019,4,2019-01-19,2019-01-25
"4","Kandy","69","1","0","0","0","4","3","0","0","3","1","0",2019,4,2019-01-19,2019-01-25
"5","Matale","17","0","0","0","0","3","0","1","0","6","1","12",2019,4,2019-01-19,2019-01-25
"6","NuwaraEliya","4","0","0","0","0","1","1","0","0","1","3","0",2019,4,2019-01-19,2019-01-25
"7","Galle","30","2","0","0","0","3","3","0","0","11","1","0",2019,4,2019-01-19,2019-01-25
"8","Hambanthota","29","2","0","0","0","0","6","0","0","10","1","32",2019,4,2019-01-19,2019-01-25
"9","Matara","64","0","1","0","1","2","4","0","0","7","0","16",2019,4,2019-01-19,2019-01-25
"10","Jaffna","190","4","1","0","1","2","35","0","0","2","1","0",2019,4,2019-01-19,2019-01-25
"11","Kilinochchi","15","0","0","3","0","0","0","0","0","0","0","0",2019,4,2019-01-19,2019-01-25
"12","Mannar","3","0","0","0","0","0","0","0","0","0","0","0",2019,4,2019-01-19,2019-01-25
"13","Vavuniya","7","0","0","1","0","3","0","0","0","3","1","1",2019,4,2019-01-19,2019-01-25
"14","Mullaitivu","2","0","0","1","0","0","0","0","0","0","0","0",2019,4,2019-01-19,2019-01-25
"15","Batticaloa","43","4","0","0","0","2","0","0","1","5","1","0",2019,4,2019-01-19,2019-01-25
"16","Ampara","4","0","0","0","0","2","0","0","0","5","0","0",2019,4,2019-01-19,2019-01-25
"17","Trincomalee","11","0","0","0","0","0","0","0","0","2","0","0",2019,4,2019-01-19,2019-01-25
"18","Kurunagala","44","1","0","0","0","4","1","5","0","27","0","25",2019,4,2019-01-19,2019-01-25
"19","Puttalam","16","1","0","0","0","1","1","0","0","3","0","0",2019,4,2019-01-19,2019-01-25
"20","Anuradhapura","25","0","1","0","0","2","3","0","0","23","3","6",2019,4,2019-01-19,2019-01-25
"21","Polonnaruwa","7","0","0","0","0","0","0","0","0","13","0","4",2019,4,2019-01-19,2019-01-25
"22","Badulla","12","1","0","0","0","7","3","4","0","5","5","0",2019,4,2019-01-19,2019-01-25
"23","Monaragala","12","5","0","0","0","8","4","0","0","5","3","2",2019,4,2019-01-19,2019-01-25
"24","Ratnapura","48","7","2","1","0","20","0","2","0","14","6","5",2019,4,2019-01-19,2019-01-25
"25","Kegalle","41","0","1","0","1","4","1","1","0","10","0","1",2019,4,2019-01-19,2019-01-25
"26","Kalmune","17","4","0","0","0","0","0","0","0","4","1","0",2019,4,2019-01-19,2019-01-25
